"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",2.43840630571509e-06,0.0316117927011585,-0.0608545135817381,-0.0215304351733815,-0.000155127220373493,0.0215895854673843,0.065009753749631,1.0010661021834,3200
"b1[2]",0.000343414236389943,0.0314387219448364,-0.0605383231643227,-0.020569850970407,0.000878083939990055,0.0215130981544184,0.0611636521286208,1.00081207650067,3200
"b1[3]",5.4466966767933e-05,0.0317966615748542,-0.0611941947456087,-0.0219679670979658,-1.74628758686246e-05,0.0214625473413363,0.0625736133451021,1.00095732091248,3200
"b1[4]",0.000152166113240048,0.031317366339964,-0.0596761593829004,-0.0214474104571496,2.13264558248999e-05,0.0212133367632784,0.0612042254952671,1.00069243898515,3200
"b1[5]",0.00429472078419721,0.0312979224967372,-0.056710784167085,-0.0169719892129599,0.00468651805721473,0.0254746261284097,0.0642094609982197,1.00114115613672,3200
"b1[6]",-0.000566796645742972,0.0315652702188822,-0.060617580501294,-0.0217264895683669,-0.000838037239192627,0.0203241548110849,0.0627142643638549,1.00129192895619,2600
"b1[7]",0.0129824430991681,0.0311559179405467,-0.0475637628986475,-0.0077235813568022,0.0115971870901761,0.0342954504468921,0.07595683944197,1.00071765340166,3200
"b1[8]",0.000505827260521957,0.0317855388920265,-0.061855086723724,-0.020886021897873,-0.000119601326861587,0.0227878654542028,0.0624984984073508,1.0016134489177,1900
"b1[9]",0.0098213416321672,0.0316138328077589,-0.0514208521510964,-0.0116305838841593,0.00938461311994804,0.0310686811584712,0.0721878127640762,1.00080881336643,3200
"b1[10]",-0.000437696951415603,0.0315082013947198,-0.0635768141013564,-0.0215178502381537,-6.8265710078245e-05,0.0208786000581661,0.0604693810587184,1.00186172571927,1500
"b1[11]",0.00237782235381218,0.0310338765458855,-0.0585386289117409,-0.0184901162179216,0.00196384651768569,0.0238379819327475,0.063389164773149,1.00069081868914,3200
"b1[12]",0.00701008605445021,0.0313726327914479,-0.0545888656350162,-0.0149965056863742,0.00653563977743146,0.0290116150066841,0.0673563483633961,1.00171182578415,1700
"b1[13]",0.00158012907249396,0.0316552851152618,-0.0599804083017223,-0.0195838238447602,0.00190562925687281,0.0231181381197461,0.0650326107301223,1.00152987047973,2000
"b1[14]",0.0126849398805936,0.03131495496615,-0.0486898731101882,-0.00811014096842533,0.0121136621382621,0.0338404450084436,0.0765713171334251,1.0010414861596,3200
"b1[15]",-0.00106419477901623,0.0323627701421538,-0.0650802058901597,-0.0233855697692749,-0.00111863151728209,0.0208062710679027,0.0611159964537855,1.00061486428084,3200
"b1[16]",0.00328220016355419,0.031315863834099,-0.0582562458721454,-0.018253059231469,0.00338480888342571,0.0252009408444793,0.0639282220619126,1.00153752549493,2000
"b1[17]",0.013172116602536,0.0312106143051952,-0.0473429573679304,-0.00819894769540818,0.0127415348501484,0.0342652108356954,0.0732108080934334,1.00055267687151,3200
"b1[18]",0.00819643944318683,0.0307801920570819,-0.0519416580829882,-0.0126472214587071,0.00773440483307103,0.0294775579856496,0.0680967931629848,1.00164354946409,3200
"b1[19]",0.00181869619180451,0.0316077263516745,-0.0589467356414381,-0.0195081011465368,0.00181690655132112,0.0237461635195857,0.0630073026046573,1.00245154467055,1000
"b1[20]",0.000816432417207111,0.0314847808427341,-0.0615305539996953,-0.0196958806530154,0.000844083038211489,0.0221742490735701,0.0624168321316023,1.00066674628452,3200
"b1[21]",0.0173316399405058,0.0318213972088644,-0.0440414467900104,-0.00422314349421969,0.0173498804092303,0.0383092117633118,0.0796310075118843,1.00213550188378,1200
"b1[22]",0.0340695075573517,0.0304377445432175,-0.0262823033975495,0.0137278150858461,0.0335147327644268,0.0543615149472009,0.0946766533894171,1.00151929962384,2000
"b1[23]",0.0531071419093914,0.0313230126505427,-0.009877967132439,0.03264407437481,0.0533722754233371,0.0743388058987692,0.112404559131006,1.00188930388824,1500
"b1[24]",0.000175724782214046,0.0319205815496724,-0.0625860596700492,-0.0213407315264762,-1.44842262724126e-05,0.021716255956977,0.0627933177962195,1.0011027676202,3200
"b1[25]",0.000450682581402462,0.0313620176475301,-0.0618467772612843,-0.0203146800256986,0.000471955390046421,0.0223864784542136,0.0617161610327014,1.00099877511406,3200
"b1[26]",-2.88788575488789e-05,0.0319464391100852,-0.0631009663080854,-0.0215993999771477,-0.000157959165188931,0.0217993620399971,0.0609786699201516,1.00056569886918,3200
"b1[27]",0.0282472864435481,0.030246566807105,-0.0305765788873184,0.00843802171796465,0.027891354503946,0.0491177415841737,0.0869729130898534,1.00099815479788,3200
"b1[28]",0.00202628350126059,0.0311140574737006,-0.0587324047825258,-0.0185852847265999,0.00167197977361368,0.0227594495285074,0.0624693456990757,1.00157054516554,1900
"b1[29]",0.00146854438984209,0.0314502121125428,-0.0639970066908353,-0.0192795292774125,0.00175870505816685,0.0226031370385644,0.062240475416153,1.00058477472669,3200
"b1[30]",0.0122642826950502,0.0303930403293171,-0.0435434597901543,-0.00930496469127211,0.0113392051357139,0.0331147213053105,0.0724956015154181,1.00061875035973,3200
"b1[31]",-4.6980612970681e-05,0.0321333682553541,-0.0626918618665555,-0.0217516327206922,-0.000149372325014202,0.0219061874043265,0.0627339070462518,1.00054272780944,3200
"b1[32]",-0.000351322734216896,0.0318762828003525,-0.0620210875744396,-0.0215755929086219,-0.000384901722375909,0.0207019755946609,0.0641674132578457,1.00178285006335,1600
"b1[33]",0.00219982450919155,0.0315182647847062,-0.0600870226926727,-0.0190688185929904,0.00263955420716259,0.0236168936630251,0.0646012627392697,1.00109276366514,3200
"b1[34]",0.000215318407866101,0.0310074947741761,-0.0607290092494463,-0.0211139403446317,0.000640863502393682,0.0214455456244294,0.0596110324233131,1.00087766188913,3200
"b1[35]",-0.00145249767609219,0.0319426214898105,-0.0641090564042366,-0.0230888729164321,-0.00211446691836149,0.0200122951426178,0.0612837947777507,1.00054040812752,3200
"b1[36]",0.0003318673590494,0.0317813793666544,-0.0621983813961236,-0.0207046089082865,0.000191338938281521,0.0220724934207347,0.0616238463550967,1.00107130953703,3200
"b2[1]",0.00616852973219887,0.00830640442132165,-0.0119310807426785,0.000860479290476937,0.00686706249189017,0.0118051867195889,0.021098093274796,1.00242204288708,1100
"b2[2]",-0.000285089779527127,0.031501062019336,-0.0643347194001464,-0.0211170492168856,-0.000597411897866948,0.0205751879209048,0.0624435497623354,1.00092385705037,3200
"b2[3]",0.00931117503252678,0.0156482891441149,-0.0243911559434677,-0.000128539565542925,0.0106320580987245,0.0205818112115416,0.0361118351948275,1.00168137234557,1700
"b2[4]",-0.00355724258866982,0.0212798910145077,-0.04909627075709,-0.0165628202114115,-0.00259564982286019,0.0114948845828637,0.0339917118267745,1.00130044929261,3200
"b2[5]",0.0141920397160821,0.00573602576440218,0.00239697922046787,0.0105294371500079,0.0143900641671988,0.0180705969905711,0.024709374473215,1.00512045032756,470
"b2[6]",-0.0017772522256607,0.0121008093496798,-0.0267224688864459,-0.00969459404018685,-0.00129007961954744,0.00672038966075424,0.0198790150632517,1.00248868158587,1000
"b2[7]",0.0174272345363943,0.00165892557401072,0.014289080640432,0.0163728846878532,0.0174663037947029,0.0185307552086662,0.0204160149392867,1.02013452447279,3200
"b2[8]",-0.00244400601014533,0.0135956230354128,-0.0309712548382752,-0.0113739013602753,-0.00153098856856317,0.0069084516471915,0.0213786765100139,1.00098052075386,3200
"b2[9]",0.0215783566078065,0.00186871202518979,0.0181588266631966,0.0204103163628713,0.0215963124652968,0.0227661356497963,0.0251232646130278,1.00538259679713,3200
"b2[10]",0.0160384416079648,0.00442123761554392,0.00671888509274244,0.0131271318828386,0.0161444416575081,0.0191545424780434,0.0241018506457325,1.00073484677337,3200
"b2[11]",0.0055782238972135,0.00374789152795101,-0.00192555705921581,0.00308677197234766,0.00565906369917923,0.00815476030036117,0.0126553131899107,1.00096656725912,3200
"b2[12]",0.00772671794483379,0.00917113664483752,-0.0116762987571056,0.00192097653604885,0.0080305053392949,0.0138943997603199,0.0247302983794924,1.0010036049513,3200
"b2[13]",0.0049873753815882,0.00586493942341221,-0.00725212864332654,0.00106832753301775,0.00523393697256391,0.00904351190150104,0.0161064557330455,1.0007397471632,3200
"b2[14]",0.0173782187705599,0.00314445763719236,0.011115016157378,0.0153443016326075,0.0174658634389411,0.0194890168756748,0.0233736057464694,1.0010908171982,3200
"b2[15]",0.0250445119498258,0.00235382832167912,0.0203934762186259,0.0235481085396792,0.0251186203588964,0.026609487475598,0.0293827353703667,1.00487822721511,2500
"b2[16]",0.00869010006112277,0.00441530759688438,-0.000172229529758642,0.0057601497482568,0.00882824012650363,0.0117678611468151,0.0167960686170615,1.00181696230211,1900
"b2[17]",0.0198868856904338,0.00250145607415017,0.015096690666142,0.0182314018295619,0.0198586994767231,0.0216225465500616,0.024559291374905,1.0008548789946,3200
"b2[18]",0.0162277620361391,0.00220814462641481,0.0119227798062516,0.0148603905855885,0.0162340238576425,0.0176783426284815,0.0204515027625768,1.00182585480822,1500
"b2[19]",0.010257287247536,0.0313229908582093,-0.0515791639764038,-0.0102286108401379,0.0105737550823577,0.0316520065255152,0.0704783551603855,1.00105036803427,3200
"b2[20]",-0.000572424623864071,0.0116653723825563,-0.0247950271626305,-0.0083809328544155,0.000446215390040351,0.00755177028862903,0.0198889908698562,1.00234292461633,1100
"b2[21]",0.0189739593088804,0.00285349848536392,0.0132416101988086,0.0171516988678813,0.0190515484562671,0.0209592446275213,0.0242440046838502,1.01694766970631,2300
"b2[22]",0.0176277054354797,0.00166503929364037,0.0145420523128107,0.0165970711967053,0.0176632501926487,0.0186921221690719,0.0206042100274098,1.0011587528389,3200
