"","x"
"1",-0.4304
"2",-0.095
"3",-0.07983
"4",-0.02919
"5",0.07364
"6",-0.08852
"7",-0.07322
"8",0.09117
"9",0.08353
"10",0.01995
"11",0.002734
"12",0.03648
"13",-0.008438
"14",-0.01544
"15",0.008982
"16",0.02316
"17",-0.04034
"18",-0.02113
"19",0.01217
"20",-0.01513
"21",0.00281
"22",-0.03161
"23",-0.001284
"24",-0.02771
"25",-0.007483
"26",0.006888
"27",-0.01792
"28",0.03336
"29",-0.02145
"30",-0.02436
"31",-0.01524
"32",0.01113
"33",0.006539
"34",0.003989
"35",-0.008039
"36",-0.03595
"37",0.003856
"38",-0.01949
"39",0.0004904
"40",0.01357
"41",-0.02379
"42",-0.001637
"43",-0.01516
"44",-0.02473
"45",-0.01315
"46",0.00747
"47",-0.02237
"48",-0.005415
"49",-0.0004015
"50",-0.01631
"51",-0.01011
"52",0.03089
"53",0.01872
"54",-0.01457
"55",-0.01012
"56",-0.01415
"57",-0.00977
"58",0.00927
"59",0.01678
"60",0.02087
"61",-0.002843
"62",-0.009099
"63",0.008862
"64",0.006748
"65",-0.01196
"66",-0.009719
"67",0.004512
"68",-0.0165
"69",-0.01172
"70",-0.00367
"71",0.00958
"72",-0.02223
"73",-0.0009409
"74",-0.006414
"75",-0.01771
"76",0.01386
"77",-0.01118
"78",0.01377
"79",0.001926
"80",0.02084
"81",0.006313
"82",-0.006215
"83",0.006405
"84",0.007041
"85",-0.0104
"86",-0.01376
"87",0.01747
"88",-0.001351
"89",-0.003083
"90",-0.002849
"91",-0.0024
"92",0.006442
"93",-0.007765
"94",-0.01311
"95",-0.004729
"96",0.007988
"97",-0.009192
"98",0.009661
"99",-0.01529
"100",-0.01347
"101",-0.002754
"102",0.004717
"103",-0.01047
"104",-0.004375
"105",0.001528
"106",-0.002383
"107",-0.007466
"108",-5.131e-05
"109",-0.001954
"110",0.001149
"111",-0.008337
"112",0.001788
"113",0.01181
"114",-0.01428
"115",0.004062
"116",-0.006128
"117",-0.00605
"118",0.01573
"119",0.01155
"120",-0.005005
"121",0.006475
"122",0.01188
"123",-0.002013
"124",0.006275
"125",8.441e-05
"126",-0.00204
"127",-0.01212
"128",-0.007758
"129",-0.006065
"130",0.0004827
"131",0.01354
"132",0.006293
"133",-0.003407
"134",-0.00725
"135",0.006959
"136",-0.003736
"137",-0.004322
"138",0.005061
"139",0.003456
"140",0.003315
"141",0.001169
"142",-0.0007506
"143",0.0005873
"144",-0.001146
"145",-0.003079
"146",-0.005429
"147",-0.005502
"148",0.001507
"149",0.002383
"150",0.0008249
"151",-0.004552
"152",-0.006345
"153",0.001014
"154",0.002728
"155",0.002398
"156",0.007841
"157",0.003581
"158",0.0008187
"159",0.0008085
"160",-0.005304
"161",0.003888
"162",0.0008608
"163",-0.001957
"164",0.008863
"165",0.002302
"166",0.01009
"167",0.006074
"168",-0.004057
"169",-0.008248
"170",-0.007229
"171",0.001674
"172",-0.0003421
"173",0.003067
"174",0.007874
"175",-0.005506
"176",-0.001867
"177",-0.003466
"178",-0.009087
"179",-0.008219
"180",0.001645
"181",-0.0002528
"182",-0.005959
"183",0.006296
"184",-0.0006801
"185",-0.003049
"186",-0.005545
"187",0.009207
"188",-0.002963
"189",-0.003427
"190",0.002758
"191",-0.0008052
"192",0.006455
"193",0.001826
"194",-0.004151
"195",-0.00477
"196",-0.003142
"197",-0.002932
"198",0.001459
"199",0.001058
"200",0.001988
"201",0.003281
"202",-0.0001577
"203",0.005996
"204",0.002023
"205",0.007099
"206",0.0008666
"207",-0.001753
"208",-0.0008607
"209",-0.005898
"210",0.002499
"211",0.001012
"212",0.001393
"213",0.01257
"214",0.005724
"215",0.00722
"216",0.007368
"217",0.005385
"218",0.001882
"219",-0.002854
"220",-0.002724
"221",0.0007654
"222",0.00275
"223",0.002344
"224",-0.001375
"225",0.003928
"226",0.001726
"227",-0.00186
"228",-0.001605
"229",-0.0005075
"230",-0.002394
"231",-0.00464
"232",-0.00404
"233",-0.002611
"234",-0.004549
"235",-0.002502
"236",-0.0009667
"237",-0.003469
"238",-0.0009645
"239",-0.001132
"240",-0.003453
"241",-0.001024
"242",-0.003302
"243",-0.004876
"244",0.0003946
"245",-0.0005195
"246",0.002136
"247",-0.004401
"248",0.00204
"249",-0.005087
"250",0.004181
"251",-0.00347
"252",-0.004252
"253",0.004515
"254",-0.004451
"255",0.001682
"256",0.0006293
"257",0.00356
"258",-0.005352
"259",0.003228
"260",1.501e-05
"261",0.001051
"262",-0.004161
"263",0.001197
"264",-0.003097
"265",-0.003036
"266",0.004263
"267",0.003817
"268",0.00486
"269",0.002961
"270",-0.00146
"271",0.002591
"272",0.0007348
"273",0.002948
"274",0.004228
"275",-8.76e-05
"276",0.003476
"277",0.003139
"278",0.003056
"279",0.002043
"280",0.003653
"281",-0.001786
"282",0.005918
"283",0.004897
"284",0.002102
"285",0.0005658
"286",0.001273
"287",0.002236
"288",0.002101
"289",-0.002026
"290",0.002631
"291",0.0006121
"292",-0.00432
"293",0.0008472
"294",0.0003617
"295",-0.001229
"296",-0.008341
"297",0.001624
"298",0.004718
"299",0.003972
"300",0.004506
"301",-0.006585
"302",-0.00497
"303",-0.001765
"304",0.002967
"305",-0.0001261
"306",-0.002754
"307",-0.006657
"308",0.002241
"309",0.005266
"310",0.0006765
"311",-0.0001266
"312",0.001626
"313",-0.00257
"314",0.001306
"315",0.001197
"316",0.002358
"317",0.002596
"318",0.002131
"319",0.001151
"320",-0.0005986
"321",0.001769
"322",-0.002056
"323",-0.0007266
"324",0.001782
"325",0.000678
"326",-0.001179
"327",-0.002042
"328",9.471e-05
"329",0.0007073
"330",0.002316
"331",0.002487
"332",-0.002344
"333",0.0009465
"334",0.002415
"335",0.0006926
"336",0.002429
"337",0.001382
"338",0.0005299
"339",-0.001286
"340",-0.0006442
"341",0.0004815
"342",-0.003023
"343",-0.001567
"344",-0.001456
"345",-0.0002424
"346",-0.001814
"347",0.000327
"348",-0.002682
"349",0.0009657
"350",0.0007458
"351",-0.000445
"352",-0.00193
"353",0.0009264
"354",-0.001909
"355",-0.002499
"356",-0.001816
"357",-0.001644
"358",0.001744
"359",0.004357
"360",0.001904
"361",0.001157
"362",0.0006671
"363",-0.0009395
"364",-0.001181
"365",-0.002908
"366",-0.0003098
"367",-0.0007279
"368",-0.0004574
"369",0.0004983
"370",0.0001866
"371",0.002479
"372",0.002729
"373",0.002549
"374",0.002146
"375",0.00306
"376",0.001676
"377",-0.0002888
"378",0.0003759
"379",-0.0002843
"380",-0.002402
"381",-0.002267
"382",-0.0001784
"383",-0.001269
"384",-0.00207
"385",0.003375
"386",-0.0003449
"387",0.001051
"388",0.0002815
"389",0.002756
"390",0.0004038
"391",0.0003219
"392",0.002654
"393",-0.001992
"394",-0.002007
"395",-8.271e-05
"396",-0.002508
"397",-0.0004251
"398",0.001843
"399",-0.002108
"400",-4.15e-05
"401",-0.002314
"402",0.001085
"403",0.002768
"404",-0.001998
"405",-0.002153
"406",0.0002013
"407",-0.0001956
"408",0.001212
"409",0.002404
"410",-0.001212
"411",0.0006632
"412",0.00371
"413",0.001797
"414",6.443e-05
"415",-0.002056
"416",0.003692
"417",-0.0006575
"418",0.000822
"419",-0.002154
"420",0.002886
"421",-0.001898
"422",-0.00384
"423",0.0005859
"424",0.001566
"425",0.0002554
"426",0.00181
"427",0.0002199
"428",0.003503
"429",-0.003079
"430",0.001965
"431",-0.0009768
"432",0.001958
"433",0.002644
"434",-0.001421
"435",-0.001468
"436",0.0002792
"437",0.0003277
"438",0.001115
"439",0.001309
"440",-0.002343
"441",-0.002331
"442",-0.001557
"443",-0.001892
"444",-0.002244
"445",0.000575
"446",-0.003234
"447",0.001249
"448",0.002277
"449",-0.00107
"450",-6.793e-05
"451",0.0006835
"452",-0.004144
"453",-0.001957
"454",0.0006456
"455",0.0012
"456",-0.0003525
"457",0.0007143
"458",-0.000992
"459",-0.001977
"460",0.0005164
"461",-0.001183
"462",-0.0004654
"463",0.001035
"464",-0.001289
"465",-0.00119
"466",-0.001242
"467",0.0002475
"468",-0.000939
"469",-0.0009384
"470",0.0002802
"471",-0.0008364
"472",-0.00149
"473",-0.001882
"474",-0.001816
"475",0.001046
"476",-0.001754
"477",-0.001623
"478",-0.001256
"479",0.0003132
"480",0.001727
"481",-0.0006502
"482",0.000547
"483",-0.001837
"484",0.002756
"485",-0.001079
"486",-0.000453
"487",-0.0005218
"488",-0.0005334
"489",-0.001368
"490",-0.001145
"491",0.002049
"492",-0.001164
"493",0.001055
"494",-0.000452
"495",-0.001959
"496",0.0005943
"497",-0.001886
"498",0.0002763
"499",0.00134
"500",0.0003795
"501",0.002127
"502",-0.001578
"503",3.874e-06
"504",-0.001487
"505",-0.00147
"506",0.0002142
"507",0.0004666
"508",0.001051
"509",0.002526
"510",0.001839
"511",0.003031
"512",0.0003387
"513",-0.001538
"514",-0.000497
"515",0.001484
"516",0.001377
"517",0.001037
"518",-9.329e-05
"519",-0.001293
"520",-0.001585
"521",-0.001971
"522",-0.0008552
"523",-6.567e-05
"524",-0.001816
"525",0.002113
"526",0.001247
"527",-0.001464
"528",-0.0003792
"529",-0.001225
"530",-0.002248
"531",-0.0008905
"532",-0.0008782
"533",-0.0008959
"534",-0.001417
"535",-0.001397
"536",-0.0007075
"537",-0.001352
"538",0.00189
"539",-0.001305
"540",0.0001696
"541",-0.0008372
"542",0.0004036
"543",0.000305
"544",0.001155
"545",0.0008545
"546",-0.001014
"547",-0.0005628
"548",-0.001711
"549",-0.001279
"550",0.00121
"551",0.0004176
"552",0.004187
"553",0.0006998
"554",0.0003381
"555",0.0003331
"556",-0.0004037
"557",-0.000235
"558",-0.001279
"559",-0.0007709
"560",0.0005966
"561",-0.001315
"562",-0.002258
"563",-0.002218
"564",0.0004587
"565",-0.002196
"566",-0.0003743
"567",-0.001249
"568",0.001114
"569",0.0009078
"570",-0.002245
"571",-0.0004057
"572",-0.00054
"573",0.001804
"574",-0.00108
"575",-5.315e-06
"576",0.0007501
"577",-0.002148
"578",0.002102
"579",0.0005169
"580",0.001065
"581",0.0018
"582",-0.0003255
"583",0.001166
"584",-0.001568
"585",-0.001532
"586",0.0001052
"587",-0.0011
"588",-0.0008201
"589",-0.0008395
"590",-0.001487
"591",-0.0002503
"592",9.843e-05
"593",0.0007428
"594",-0.001005
"595",-0.001871
"596",0.0001284
"597",-0.001552
"598",0.001953
"599",0.0005877
"600",-0.0006359
"601",0.001033
"602",0.001255
"603",-0.0008505
"604",0.0002886
"605",0.001187
"606",0.002559
"607",-0.0004859
"608",-0.0005153
"609",0.0008426
"610",0.002487
"611",0.00171
"612",-0.0007893
