"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",0.000125937752319743,0.0313666757824272,-0.0622725279772076,-0.0207938931871605,0.000601414455535734,0.0210902790535889,0.0608870798692046,1.00099668101091,3200
"b1[2]",0.0257343060737611,0.0312083059259707,-0.0348310976092788,0.00473978742919358,0.0246267480906459,0.0466996848702572,0.0865344752961351,1.00058107470682,3200
"b1[3]",0.114762259004785,0.0307072778365498,0.0556482125549363,0.0935743282634308,0.114604664758269,0.135958146622341,0.175773036971907,1.00146300717375,2800
"b1[4]",-3.249511489224e-05,0.0316470246333188,-0.0623993581511479,-0.0211302632093154,0.000119882596643455,0.0214906475724637,0.0623027902934199,1.00060447139235,3200
"b1[5]",0.288115879169793,0.0286894210654779,0.232373904366307,0.268933023582764,0.28783748165362,0.306998596045394,0.345308485274358,1.00222914569682,1800
"b1[6]",1.15410027986283,0.028329382377791,1.10986748189452,1.13963756526842,1.15419987929766,1.16995377144274,1.19897540158707,1.00063699231342,3200
"b1[7]",0.423376901002461,0.0276577578092907,0.369989620699243,0.406407816257047,0.423838290903532,0.441756835382273,0.476021292414518,1.00198633922252,1400
"b1[8]",0.00420757178824312,0.0318590012739298,-0.0579286606375473,-0.0175985560877967,0.00430103830693195,0.0254857913347836,0.0675976236562184,1.00130870177291,2600
"b1[9]",-0.000198025649574097,0.0317740285917577,-0.0615847367676968,-0.0214193513619816,-0.000182189658664908,0.0212671717980985,0.0612014174923714,1.00171748613819,1700
"b1[10]",0.00243539558030707,0.0318771584530785,-0.0589487375463194,-0.0193948752602325,0.00216379754889649,0.0235048169068611,0.0672422036240544,1.00064033027574,3200
"b1[11]",0.000309227544019602,0.0315956232838721,-0.0607993709546846,-0.0219165676708173,0.000178762945427291,0.0223023229272381,0.0602755743472365,1.00232696329419,1100
"b1[12]",-0.000867641166110418,0.0314388773506723,-0.060920380002587,-0.0223312375452045,-0.00101019126596685,0.0206478746319889,0.0597569249516022,1.00087989697817,3200
"b1[13]",0.000149172462055022,0.0317436152003904,-0.0627354685971175,-0.0210208184155702,0.000849028051258482,0.0211675292455114,0.0620090063699456,1.00070367503962,3200
"b1[14]",-0.000123689668941552,0.0313319874693548,-0.0624890528006278,-0.0213070915856465,0.000114862049461706,0.0204186569113605,0.0613101206988458,1.0006664157203,3200
"b1[15]",4.01828330100586e-05,0.0318202349782565,-0.0622465805020442,-0.0220706754900657,-0.000294912188785948,0.0222111986637983,0.0621916038249501,1.00234979866555,1100
"b1[16]",0.000315489116504142,0.0314518048475574,-0.0609059001021176,-0.0208139432977736,0.000434848999661616,0.0214656172491448,0.062019172163133,1.00120517202104,3000
"b1[17]",1.73899123172001e-07,0.0314472510158668,-0.0595131114437948,-0.0213433830943981,-0.000780710354383957,0.0214569800716007,0.0631073712351213,1.00140028887513,2300
"b1[18]",0.00478662019086231,0.0316727766402414,-0.0580975997580175,-0.0169629075707967,0.0043373470459007,0.0262638539593278,0.0665317972266166,1.00062134948,3200
"b1[19]",0.00359405457305747,0.0310605792354345,-0.0563400073485065,-0.017433860974325,0.00318773167483787,0.0245151160723052,0.0645974063449135,1.00189471144423,1500
"b1[20]",0.00256332408700379,0.0318332874212136,-0.0592920336039554,-0.0187064203894758,0.00225339123875295,0.0239249351288162,0.0663769507275316,1.00068372405907,3200
"b1[21]",-8.32948217666374e-05,0.0319455423308992,-0.0632302777683023,-0.021778276124705,0.000165974458613386,0.0212605083285477,0.0614525274874925,1.00064766749968,3200
"b1[22]",0.00714699244592301,0.0306582014013325,-0.0527819587714893,-0.0137553434695375,0.00733561852230233,0.0274440671138282,0.066189631163464,1.00061926917736,3200
"b1[23]",0.125121662351848,0.0307694911880129,0.0640022026216002,0.103747994145838,0.125150250022968,0.145983464323079,0.186021735433741,1.00126146508113,2700
"b1[24]",-0.000413450280803833,0.031202894930765,-0.060980235878146,-0.0213485388357918,-0.00087749901028988,0.0200589372485967,0.0607415938243608,1.0007722940799,3200
"b1[25]",0.000352621770204273,0.0317784522322169,-0.0621043837916147,-0.0216577182374473,0.000167369708876141,0.0220721126192129,0.0625568430706256,1.00176521639525,1900
"b1[26]",0.568040755667457,0.0276865832335651,0.5161332482064,0.550933785983317,0.56854170104125,0.585862272404833,0.620551176312837,1.00112185953153,3200
