"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",-0.00104130584785783,0.0317687370816843,-0.0609752769971486,-0.0224607487376516,-0.00137353486934771,0.019590272884801,0.0625469791810257,1.0015820381817,1900
"b1[2]",0.0923629949128951,0.0310455948924955,0.030522865032954,0.0715442853712265,0.0921739250310628,0.113112106980517,0.152175661607445,1.00117764900662,3100
"b1[3]",0.052832040317969,0.0310303477707895,-0.00941944816414871,0.0319182369594562,0.0529159757636405,0.0743377469884973,0.114395561262662,1.00095884448596,3200
"b1[4]",0.367064678279077,0.0289244262670718,0.314078688914648,0.347693797750909,0.366648675223876,0.386896996707273,0.423617851231402,1.00066352525194,3200
"b1[5]",0.00570108305413948,0.0314497848802248,-0.057731577360414,-0.0155719046177303,0.00613122378023855,0.0273808803419029,0.0656233148723606,1.00373479328023,630
"b1[6]",0.834683107332226,0.0270721909780368,0.782813487167515,0.816501720338726,0.83521674730447,0.85256814745877,0.886621011646664,1.00065404042671,3200
"b1[7]",0.000856338861972316,0.0316457866369649,-0.0615300708478674,-0.0208804244054807,0.000519701863823754,0.0222414090723677,0.0627563163737939,1.00137262022638,2400
"b1[8]",0.195602097845402,0.0299362041734948,0.138622029423248,0.175283535196128,0.194869584869167,0.215628382220976,0.254379642873322,1.0005577976428,3200
"b1[9]",0.069943232168638,0.0309223277741252,0.00869343143608031,0.0492764290945848,0.070216747702555,0.0907665524858892,0.130206343407642,1.00113020584501,3200
"b1[10]",0.00397045949901282,0.0310433444995239,-0.0571973960393766,-0.0178055710867741,0.00359819621554536,0.0245190417380026,0.0657292614624971,1.00131392104547,2600
"b1[11]",-0.000696626621386933,0.0314118179742329,-0.0615304859518767,-0.0222458305722408,-0.00133762318754767,0.0210961401890079,0.0622899300762505,1.00126901430775,2700
"b1[12]",0.733943952802348,0.0268284781080037,0.685200669023856,0.717292646995414,0.734356434935291,0.750634509441074,0.783441903715287,1.00063756559016,3200
"b1[13]",0.312007545904105,0.0293203947529003,0.256512424662294,0.292036594123047,0.312016614409787,0.331291246846353,0.368642313798186,1.00134549634032,2800
"b1[14]",0.00173638737591691,0.0312785777847655,-0.0588722112739695,-0.0198306016161883,0.00247126250699877,0.0236044586426559,0.0613130105675787,1.0006042303439,3200
"b1[15]",0.0327733370551414,0.0303652268942233,-0.0250337139664194,0.0119107222323113,0.0331265283741625,0.0540474599342335,0.0906517546215526,1.00109153586273,3200
"b1[16]",1.65343517295754,0.0239573166776325,1.61193818775212,1.63948482489054,1.65388997958645,1.66771015919707,1.69633685768217,1.00080661096882,3200
"b1[17]",0.447205087366392,0.0279750279733759,0.392894327570396,0.42845462419881,0.44731962616551,0.465546596259642,0.500135009753257,1.00425984482691,540
"b1[18]",0.000843148076315725,0.0314723624507131,-0.0605786245712162,-0.0198654727911806,0.000262743690163211,0.0217515535043394,0.0640272899813413,1.00135613523832,2400
"b1[19]",0.000231703802708458,0.0311688402248413,-0.0633221142080989,-0.0204618579451097,0.000173569864449735,0.0216358296170358,0.0611727490815485,1.00110953096866,3200
"b1[20]",-0.000773314339646365,0.031189008275837,-0.0605237210717144,-0.0219134868646797,-0.00182614094350354,0.0202037724699671,0.0622440473755485,1.00129722810782,2600
"b2[1]",-0.00952194777633281,0.0168912140530331,-0.0454090115106962,-0.0203590285268,-0.0084494935806429,0.00261729468416703,0.0211409787999774,1.00708726314014,310
