"","x"
"255",0.001559
"256",-0.0009066
"257",-0.002992
"258",-0.003044
"259",-0.002106
"260",0.0062
"261",0.004027
"262",0.001035
"263",-0.0008269
"264",0.0004004
"265",-0.002018
"266",0.006238
"267",0.007058
"268",-0.001306
"269",0.009879
"270",-0.0002876
"271",0.002468
"272",0.002845
"273",0.005594
"274",-0.001882
"275",-0.001638
"276",0.00404
"277",0.006355
"278",0.00441
"279",-0.0004443
"280",0.001981
"281",0.007212
"282",0.00552
"283",0.003728
"284",0.006149
"285",-0.0006472
"286",0.0004273
"287",0.002
"288",0.0001182
"289",-0.000714
"290",-0.0007342
"291",0.004427
"292",0.006371
"293",0.007125
"294",-0.0003582
"295",-0.0002853
"296",0.004734
"297",0.005905
"298",0.003051
"299",-0.000924
"300",0.002981
"301",0.000268
"302",-0.001473
"303",0.003178
"304",0.003587
"305",0.0007517
"306",0.0004933
"307",0.0004043
"308",0.005773
"309",0.006248
"310",0.003123
"311",0.004699
"312",-0.001011
"313",0.002235
"314",0.004357
"315",0.005379
"316",0.005366
"317",0.002827
"318",-0.0006696
"319",-0.001032
"320",0.003222
"321",0.006407
"322",0.001542
"323",-0.002075
"324",0.003195
"325",0.002573
"326",0.003944
"327",0.0009427
"328",-0.001788
"329",-0.001682
"330",0.0005381
"331",0.003731
"332",0.01004
"333",0.002596
"334",0.0008201
"335",-0.001634
"336",0.004298
"337",0.005382
"338",0.004267
"339",0.001775
"340",0.002602
"341",0.004613
"342",0.002445
"343",-0.0005259
"344",0.0002495
"345",0.00769
"346",0.007556
"347",0.005335
"348",-0.002631
"349",0.005002
"350",-0.0008298
"351",0.002083
"352",-0.0003198
"353",-0.000167
"354",0.004425
"355",0.003747
"356",0.002413
"357",0.004121
"358",0.005663
"359",-0.0002242
"360",0.005737
"361",0.001402
"362",0.002028
"363",0.0006294
"364",0.002538
"365",0.005895
"366",0.0004069
"367",0.004984
"368",0.0004896
"369",0.003143
"370",0.002784
"371",0.005132
"372",0.00548
"373",0.002543
"374",0.001739
"375",0.005214
"376",0.00484
"377",0.003898
"378",0.007437
"379",-0.0007137
"380",0.005415
"381",0.001178
"382",0.004467
"383",-0.001525
"384",0.002466
"385",-0.001463
"386",-0.001464
"387",0.0004589
"388",0.005347
"389",0.005796
"390",0.0004556
"391",0.005738
"392",0.003591
"393",0.002059
"394",-0.001425
"395",-0.0005628
"396",-0.001222
"397",0.00168
"398",-0.0009095
"399",-0.001377
"400",-0.0006566
"401",-0.0006922
"402",0.001197
"403",0.004721
"404",-0.001482
"405",0.003395
"406",0.004955
"407",-0.001497
"408",-0.001314
"409",0.003194
"410",-9.75e-05
"411",-0.0001433
"412",0.002053
"413",0.003212
"414",-3.362e-05
"415",0.002443
"416",0.0005411
"417",-0.001235
"418",-0.001222
"419",-0.001308
"420",0.004859
"421",0.00277
"422",-0.000539
"423",0.0001052
"424",-0.001038
"425",0.002195
"426",0.00396
"427",0.006685
"428",0.007236
"429",0.006926
"430",0.002372
"431",-0.0009808
"432",0.00677
"433",0.003255
"434",0.002478
"435",0.0009348
"436",-0.001298
"437",0.003995
"438",0.004082
"439",0.0004855
"440",-0.001309
"441",-0.001665
"442",0.0007942
"443",-0.001694
"444",0.005297
"445",0.003161
"446",0.0005778
"447",0.002833
"448",0.001168
"449",0.002697
"450",0.0005785
"451",-0.001203
"452",-0.0005659
"453",0.00153
"454",0.002213
"455",0.003591
"456",0.002672
"457",0.00156
"458",-0.00107
"459",0.006705
"460",0.007694
"461",0.002535
"462",0.005229
"463",0.003364
"464",0.002532
"465",0.001362
"466",0.001965
"467",-0.001389
"468",0.004746
"469",0.001593
"470",0.006517
"471",0.007721
"472",0.008136
"473",0.003626
"474",0.001869
"475",0.004414
"476",0.002963
"477",0.007817
"478",0.002215
"479",0.002885
"480",0.002488
"481",0.0009487
"482",-0.001365
"483",0.002886
"484",0.003285
"485",0.002314
"486",0.00401
"487",0.007103
"488",-0.0009155
"489",-0.001107
"490",0.0005484
"491",0.004541
"492",0.006461
"493",0.001749
"494",0.002414
"495",0.0004897
"496",0.0002049
"497",0.003695
"498",-0.00114
"499",0.0006748
"500",0.001524
"501",0.004099
"502",0.004768
"503",-0.001189
"504",0.0002921
"505",0.0005607
"506",-0.0001781
"507",-5.335e-05
"508",0.004045
"509",0.002595
"510",0.0003349
"511",-0.0004008
"512",0.0008923
"513",0.001474
"514",-6.433e-05
"515",0.003164
"516",0.001905
"517",0.004655
"518",0.005277
"519",0.0004865
"520",0.005776
"521",0.006331
"522",0.002441
"523",0.004591
"524",0.003084
"525",0.002268
"526",0.0004393
"527",0.001407
"528",0.001044
"529",0.001807
"530",0.003017
"531",0.002122
"532",0.0003645
"533",0.00126
"534",0.002135
"535",0.001331
"536",-0.001025
"537",-0.0005189
"538",-0.001064
"539",0.0007542
"540",0.001222
"541",-0.0003359
"542",-0.001044
"543",-0.001145
"544",0.002492
"545",0.003316
"546",-0.0002514
"547",0.00179
"548",0.002547
"549",-9.919e-05
"550",-6.102e-05
"551",0.0006801
"552",0.001011
"553",0.0006357
"554",0.001838
"555",-0.0001866
"556",0.002939
"557",0.002576
"558",0.003196
"559",0.003107
"560",0.003615
"561",0.00103
"562",0.006095
"563",0.0003292
"564",0.002
"565",0.002185
"566",0.004203
"567",0.004319
"568",0.003113
"569",0.003259
"570",-0.0002051
"571",0.0009496
"572",-0.001261
"573",0.001358
"574",-0.0009602
"575",0.002619
"576",0.001863
"577",0.0007036
"578",0.002348
"579",0.00364
"580",0.0003603
"581",0.004417
"582",0.003423
"583",0.002429
"584",0.00308
"585",0.002218
"586",-0.0008593
"587",-0.0009272
"588",0.003044
"589",0.002245
"590",0.001159
"591",0.004905
"592",0.0002672
"593",0.003114
"594",0.004362
"595",0.002724
"596",0.002715
"597",0.003076
"598",0.001472
"599",-0.0008213
"600",0.004194
"601",0.002894
"602",0.002617
"603",0.002354
"604",0.002581
"605",-0.0008986
"606",0.0004154
"607",0.002094
"608",0.0009078
"609",0.0009448
"610",-0.0006269
"611",0.004638
"612",-0.0007272
"613",-0.0008826
"614",0.0003883
"615",0.0007504
"616",2.516e-05
"617",-0.0009966
"618",0.002225
"619",0.0006306
"620",-0.0004106
"621",0.0005802
"622",0.002177
"623",0.0051
"624",0.003245
"625",-0.0005518
"626",0.001894
"627",0.001311
"628",0.002459
"629",0.00258
"630",0.002698
"631",0.002162
"632",0.003272
"633",0.003241
"634",0.003834
"635",0.002649
"636",0.002207
"637",0.002816
"638",0.004103
"639",0.003452
"640",-1.167e-05
"641",0.001741
"642",1.878e-05
"643",0.002839
"644",0.001774
"645",0.003634
"646",0.0002447
"647",0.003172
"648",-1.741e-05
"649",0.001433
"650",0.00332
"651",-0.001147
"652",-5.68e-05
"653",0.002335
"654",0.0005632
"655",0.001091
"656",0.001731
"657",0.0006539
"658",-3.203e-05
"659",0.000191
"660",0.001498
"661",0.0005564
"662",0.0004835
"663",0.001292
"664",-0.0004152
"665",0.002532
"666",0.0006877
"667",0.001482
"668",-0.0006416
"669",0.0006961
"670",0.000276
"671",0.00193
"672",0.0003036
"673",-0.0008025
"674",0.001808
"675",0.0005428
"676",0.002664
"677",0.002751
"678",0.002499
"679",0.0002486
"680",0.004587
"681",0.0008712
"682",-0.0008348
"683",-0.0007197
"684",-0.0006476
"685",0.003083
"686",0.002844
"687",0.002243
"688",0.003451
"689",0.00347
"690",0.003941
"691",0.002978
"692",0.003763
"693",0.003562
"694",0.001086
"695",0.003338
"696",0.00376
"697",0.002623
"698",-0.0007829
"699",0.0006559
"700",-0.000829
"701",-0.0007934
"702",-0.0004207
"703",0.001578
"704",0.000787
"705",-0.0001077
"706",0.003122
"707",-0.0008154
"708",-0.0009634
"709",0.0004752
"710",0.003094
"711",1.632e-06
"712",0.00292
"713",0.0006349
"714",0.00126
"715",0.0002855
"716",0.00167
"717",0.002033
"718",0.0003626
"719",0.002523
"720",-0.000892
"721",0.004744
"722",0.002012
"723",0.000963
"724",0.0003129
"725",0.001266
"726",-0.0007185
"727",-0.0002213
"728",0.004727
"729",0.004866
"730",0.004802
"731",-0.000698
"732",-0.0008394
"733",0.00114
"734",-0.0007683
"735",0.001748
"736",0.0009117
"737",0.001078
"738",-0.0006407
"739",-0.000637
"740",0.002083
"741",0.002425
"742",0.001398
"743",0.001884
"744",0.001045
"745",0.0002303
"746",0.002314
"747",0.002217
"748",0.002271
"749",-0.0005509
"750",-0.0004992
"751",-0.0003392
"752",0.0001756
"753",-0.000709
"754",0.0007394
"755",0.003131
"756",0.00266
"757",0.003638
"758",-0.0007555
"759",-0.0002552
"760",0.001172
"761",3.094e-05
"762",-0.0001938
"763",-0.0006933
"764",-0.0007461
"765",0.002006
"766",0.001101
"767",0.001026
"768",-0.0009179
"769",0.002136
"770",0.001627
"771",-4.701e-05
"772",0.002438
"773",-0.0004971
"774",0.001326
"775",0.0003822
"776",0.002736
"777",0.001242
"778",-0.0008823
"779",0.00268
"780",-0.0006593
"781",-0.000737
"782",-0.0003776
"783",0.001434
"784",0.0005831
"785",0.0001518
"786",-0.0003463
"787",-0.0003365
"788",-0.0004647
"789",0.001605
"790",0.002842
"791",0.001813
"792",0.0008957
"793",-0.000737
"794",-0.0005414
"795",0.002923
"796",0.002375
"797",0.002317
"798",0.002179
"799",0.001495
"800",0.0006726
"801",-0.0003046
"802",-0.0006469
"803",0.000888
"804",0.0008988
"805",0.001276
"806",0.002708
"807",0.004346
"808",0.002653
"809",0.002468
"810",0.001435
"811",-0.0002368
"812",0.0007482
"813",0.0007968
"814",0.0004785
"815",0.0008245
"816",0.00253
"817",0.001123
"818",0.002559
"819",0.0012
"820",0.0005117
"821",0.003333
"822",0.002732
"823",0.0002613
"824",0.001859
"825",0.002019
"826",0.001217
"827",0.001986
"828",-7.699e-05
"829",0.002145
"830",0.003024
"831",0.001131
"832",-0.0003333
"833",0.002648
"834",0.0009782
"835",-0.0006349
"836",-0.0008728
"837",0.0004824
"838",0.001638
"839",-0.0006648
"840",-0.0002413
"841",0.0005389
"842",-0.0006613
"843",0.0001898
"844",8.67e-05
"845",0.001223
"846",-0.0006471
"847",-0.0001293
"848",-0.0005929
"849",0.0009466
"850",0.0005462
"851",0.001978
"852",0.002814
"853",0.001621
"854",0.001313
"855",-0.0007349
"856",-0.0002265
"857",0.001928
"858",0.001354
"859",0.000485
"860",0.001926
"861",0.003096
"862",0.001775
"863",0.002517
"864",0.00133
"865",0.003094
"866",-0.0007847
"867",0.002557
"868",0.0003604
"869",0.0008539
"870",0.003071
"871",0.002944
"872",0.004285
"873",0.00131
"874",0.0003461
"875",0.002481
"876",0.00369
"877",-0.000628
"878",-6.638e-05
"879",-0.0008131
"880",0.0007911
"881",0.0009796
"882",0.001688
"883",0.002353
"884",0.002921
"885",0.0004876
"886",-0.000448
"887",-0.0004044
"888",0.001957
"889",0.001981
"890",0.001364
"891",-0.0006499
"892",0.0008854
"893",0.001901
"894",-0.0006657
"895",-0.0006767
"896",0.001667
"897",0.0004581
"898",0.002254
"899",-0.000682
"900",0.001903
"901",0.001268
"902",0.001455
"903",0.0004871
"904",0.001258
"905",0.001787
"906",0.001584
"907",0.004207
"908",-0.0002763
"909",0.0001736
"910",0.0009551
"911",0.0007554
"912",0.001161
"913",0.001716
"914",0.001897
"915",0.003162
"916",0.001687
"917",0.0002724
"918",0.001582
"919",0.001456
"920",-0.0006782
"921",-0.0006228
"922",-0.0006177
"923",0.0006906
"924",0.0007786
"925",0.0002594
"926",-0.0007429
"927",0.001711
"928",0.001749
"929",0.0004557
"930",0.0006485
"931",-0.0002047
"932",0.0009886
"933",0.001506
"934",0.001423
"935",0.001552
"936",-0.0003394
"937",0.002203
"938",0.002044
"939",0.001122
"940",0.002176
"941",0.001488
"942",0.001259
"943",0.002346
"944",0.00126
"945",-0.0001036
"946",0.001483
"947",0.001645
"948",0.001977
"949",0.002728
"950",0.001918
"951",0.001425
"952",0.002033
"953",-0.0002303
"954",0.0006447
"955",0.0001325
"956",-0.0003927
"957",0.0003952
"958",0.000531
"959",0.0008222
"960",0.0005832
"961",0.0005392
"962",-8.805e-05
"963",0.0004295
"964",0.000532
"965",0.0002017
"966",0.0008528
"967",0.002225
"968",0.002247
"969",0.001687
"970",0.0001464
"971",-0.0006027
"972",0.001554
"973",-0.0007318
"974",0.0003048
"975",0.001875
"976",0.003972
