"","x"
"657",-0.0008548
"658",-0.0008665
"659",0.000414
"660",4.742e-05
"661",-0.0004736
"662",0.0006498
"663",-0.000761
"664",-0.001067
"665",-0.0001135
"666",-0.0007809
"667",-0.0006514
"668",0.001162
"669",-0.0006787
"670",0.001171
"671",0.0008005
"672",-9.734e-05
"673",-0.0005346
"674",-0.0009478
"675",-0.001128
"676",-0.0005885
"677",2.357e-05
"678",-0.0002866
"679",-0.0003433
"680",0.000136
"681",-0.0003456
"682",-8.493e-05
"683",-0.0009079
"684",-0.0001473
"685",-0.0001312
"686",-0.0003078
"687",-0.00036
"688",-0.0003312
"689",0.001401
"690",0.001244
"691",-0.0007077
"692",-0.000631
"693",-0.0005382
"694",0.0003677
"695",-0.0008553
"696",-0.0004155
"697",0.0001153
"698",0.0002673
"699",0.0001959
"700",-0.0007718
"701",-7.816e-05
"702",-0.0006399
"703",-0.0009345
"704",0.0005375
"705",0.0003757
"706",-0.0006312
"707",-0.0007984
"708",-0.0009453
"709",-0.0001054
"710",-0.0005573
"711",-0.0001996
"712",-0.0008161
"713",-0.001534
"714",-0.001675
"715",-0.0004743
"716",8.66e-05
"717",-0.001355
"718",-0.0008454
"719",-0.0009518
"720",-0.0005941
"721",0.00141
"722",-0.001
"723",-0.0008032
"724",-0.0006987
"725",0.0004162
"726",0.001015
"727",-0.0006555
"728",-0.000903
"729",-0.0009486
"730",-0.0005654
"731",0.001241
"732",-0.0008217
"733",-0.001338
"734",-0.0008325
"735",-0.0008607
"736",-0.0006617
"737",0.0002472
"738",-0.0005299
"739",-0.0008026
"740",-0.0002048
"741",0.0002571
"742",0.0007947
"743",-0.0005092
"744",-0.0004308
"745",0.0005637
"746",-0.0006161
"747",0.0006055
"748",-0.0007108
"749",1.453e-05
"750",-6.676e-05
"751",1.324e-06
"752",-0.0006214
"753",0.003564
"754",-0.0003402
"755",-0.0006626
"756",-0.0006565
"757",0.0005208
"758",0.0004679
"759",-0.0008474
"760",-0.000915
"761",-0.0006756
"762",-0.0003351
"763",-0.0007305
"764",0.0002289
"765",0.001249
"766",-0.0007612
"767",-0.0007637
"768",-0.0007333
"769",0.0006063
"770",-0.0007512
"771",0.0003252
"772",-0.0008023
"773",-0.0007388
"774",-0.0004054
"775",-0.0006844
"776",-0.0005026
"777",0.001492
"778",-0.0006742
"779",0.0006653
"780",-0.0001789
"781",0.0002894
"782",0.0002431
"783",0.0005446
"784",-0.0007127
"785",0.0005942
"786",-0.0006437
"787",-0.0003304
"788",-0.0008927
"789",0.0003366
"790",0.0006971
"791",0.0004384
"792",-0.0006871
"793",-0.0006956
"794",-0.0003651
"795",0.0004856
"796",0.0003549
"797",-0.0006714
"798",0.0006596
"799",0.0007185
"800",-0.0007375
"801",0.001276
"802",-0.0007926
"803",-0.000635
"804",-0.0006816
"805",0.0005511
"806",0.000404
"807",-0.000574
"808",7.181e-05
"809",-0.0007234
"810",-0.0002687
"811",-0.0007906
"812",-0.0006044
"813",-0.0007094
"814",0.0003247
"815",0.0005672
"816",-0.0006532
"817",-3.079e-05
"818",0.0004156
"819",-0.0001695
"820",0.0005393
"821",0.0007028
"822",-0.000161
"823",-0.0007324
"824",-0.0003552
"825",0.0007825
"826",-0.0001631
"827",-0.0003324
"828",-0.0006406
"829",-0.0003696
"830",0.0005522
"831",-0.0001976
"832",-0.0006393
"833",0.000136
"834",0.0001577
"835",0.0003004
"836",0.001216
"837",-0.0006199
"838",-0.0006748
"839",-0.0001757
"840",-0.0003484
"841",-0.0003308
"842",-0.0005341
"843",0.0002592
"844",-0.0005749
"845",-0.0001136
"846",-0.0005395
"847",0.0003024
"848",-0.0006341
"849",0.0002712
"850",-0.0007144
"851",-0.0006244
"852",0.0002539
"853",-0.0006004
"854",0.0005133
"855",0.0001751
"856",-0.0006242
"857",-0.000179
"858",-0.0005513
"859",0.0005018
"860",-0.0006083
"861",0.001813
"862",-0.0009103
"863",-0.0006435
"864",-0.0006465
"865",-0.0005864
"866",-0.0006369
"867",-0.0002576
"868",-0.0001169
"869",0.0005172
"870",5.286e-05
"871",-0.0001124
"872",0.0001739
"873",0.001529
"874",-0.0005212
"875",3.908e-05
"876",0.0003571
"877",0.0004413
"878",0.0006877
"879",0.0007514
"880",-0.0006004
"881",-2.602e-05
"882",-0.0006117
"883",0.0004781
"884",0.0006533
"885",-0.0008229
"886",0.001137
"887",-0.0003076
"888",0.0001506
"889",-0.0001301
"890",0.0008337
"891",-0.0008394
"892",0.0005128
"893",0.0003403
"894",-0.0002951
"895",-0.0004357
"896",7.162e-05
"897",-0.000677
"898",-0.0002666
"899",0.0007036
"900",0.0009264
"901",-9.737e-05
"902",8.469e-05
"903",-0.0005901
"904",0.0003446
"905",-0.0005098
"906",-0.0006819
"907",-0.0006867
"908",0.0009551
"909",0.0002013
"910",0.0004187
"911",-0.0002284
"912",-0.0003315
"913",0.0006162
"914",3.612e-05
"915",0.0002499
"916",0.0004336
"917",-0.0006852
"918",0.0006398
"919",0.0007228
"920",-0.000261
"921",2.707e-05
"922",-0.0005715
"923",-0.0006749
"924",-9.711e-05
"925",-0.0005686
"926",0.000426
"927",0.0003116
"928",-0.0004352
"929",-0.0008656
"930",-7.936e-05
"931",-0.0002953
"932",0.0002189
"933",-0.0005622
"934",0.0002778
"935",-0.0001921
"936",-3.676e-05
"937",0.0002728
"938",-0.0006603
"939",3.609e-05
"940",-0.0004964
"941",-0.0002863
"942",0.0004003
"943",-0.0001979
"944",-0.0007624
"945",-0.0003776
"946",-0.0005484
"947",-0.0002665
"948",-8.621e-05
"949",-0.0004438
"950",0.0004317
"951",-0.0005541
"952",-0.0005815
"953",-0.0006226
"954",0.0002447
"955",0.0002565
"956",-0.0001468
"957",0.0005503
"958",0.0005424
"959",-0.0001412
"960",-0.0005723
"961",2.954e-06
"962",-0.000556
"963",-0.0002097
"964",-0.0005154
"965",-0.0004769
"966",-0.0005105
"967",-0.0007015
"968",-0.0004906
"969",0.0006931
"970",0.0005141
"971",-0.0005221
"972",0.0003842
"973",-0.0002705
"974",-0.0005141
"975",0.00057
"976",-0.0004642
"977",0.0005058
"978",9.397e-05
"979",-0.0004361
"980",-0.0005315
"981",-0.0005529
"982",-0.0007577
"983",-0.0006265
"984",-0.0004238
"985",0.0002552
"986",0.0002479
"987",-0.0003988
"988",0.001847
"989",-0.0003021
"990",-0.0008395
"991",-0.0004068
"992",-0.0005502
"993",-0.0006011
"994",-0.0002738
"995",-0.0008653
"996",-0.0006335
"997",0.0001243
"998",-0.0006099
"999",-0.0004111
"1000",0.0009481
"1001",-7.001e-05
"1002",-0.000925
"1003",-0.0005192
"1004",-6.885e-05
"1005",-0.0003946
"1006",-0.0004718
"1007",-8.785e-05
"1008",0.0009556
"1009",0.000259
"1010",-0.0001768
"1011",-0.000431
"1012",0.0006117
"1013",0.0006899
"1014",0.0003344
"1015",-0.0001501
"1016",-0.0004494
"1017",-0.0002915
"1018",-0.0004546
"1019",-0.0001704
"1020",-0.0004489
"1021",-0.0004297
"1022",-0.0002343
"1023",-0.0006298
"1024",-0.0007792
"1025",0.001693
"1026",0.001039
"1027",-0.0004689
"1028",-0.0005834
"1029",0.0001703
"1030",0.000479
"1031",0.000349
"1032",-0.0003949
"1033",-0.0006823
"1034",-0.0006012
"1035",-0.0001178
"1036",-0.0005232
"1037",-0.0002306
"1038",-0.0006113
"1039",-0.002216
"1040",-0.001996
"1041",-0.0004708
"1042",0.0006802
"1043",1.459e-05
"1044",0.0003906
"1045",-0.0001462
"1046",-0.0003516
"1047",0.001602
"1048",0.000344
"1049",-0.001045
"1050",-0.0002601
"1051",-2.83e-05
"1052",-0.0005877
"1053",-0.0003816
"1054",-0.0005519
"1055",0.0001045
"1056",-0.0001573
"1057",-0.0003969
"1058",-0.0003598
"1059",-0.000557
"1060",-0.0003454
"1061",0.0003651
"1062",-0.0003992
"1063",0.00113
"1064",0.0002133
"1065",-0.000727
"1066",-0.0003864
"1067",-0.0005065
"1068",0.0006495
"1069",-0.0002905
"1070",-8.567e-05
"1071",0.001087
"1072",-0.0004758
"1073",-0.0004165
"1074",-0.0005248
"1075",-0.0001589
"1076",-0.000514
"1077",-0.0005499
"1078",-5.747e-05
"1079",0.0002656
"1080",-0.0005044
"1081",0.0003626
"1082",0.0004481
"1083",0.0003176
"1084",-0.0004338
"1085",0.0005765
"1086",0.001043
"1087",-0.0003233
"1088",-0.001977
"1089",-0.00156
"1090",0.001346
"1091",0.001402
"1092",0.0003006
"1093",-0.0003839
"1094",-0.0002227
"1095",-0.0005015
"1096",0.000253
"1097",0.0002857
"1098",-0.0002125
"1099",-0.0004475
"1100",-0.0001749
"1101",-0.0005254
"1102",-0.0003978
"1103",-0.0003872
"1104",-0.0006139
"1105",0.000506
"1106",0.0004051
"1107",-0.0002082
"1108",-0.0008236
"1109",0.0006412
"1110",0.0005927
"1111",-0.0004523
"1112",-0.000192
"1113",-0.0004753
"1114",0.000203
"1115",0.0004205
"1116",-0.0008715
"1117",-0.0004811
"1118",9.858e-05
"1119",-0.0003619
"1120",-0.0004906
"1121",-0.0002045
"1122",-4.92e-05
"1123",0.0003781
"1124",-8.641e-05
"1125",0.0005268
"1126",-0.0004177
"1127",0.0001941
"1128",-0.0004479
"1129",-0.0002833
"1130",7.434e-05
"1131",0.0002344
"1132",-0.0009786
"1133",0.00124
"1134",0.0005947
"1135",0.0009433
"1136",-0.0006529
"1137",-0.0003801
"1138",-0.0003987
"1139",-0.0003717
"1140",-0.0002543
"1141",-0.0002094
"1142",0.0006406
"1143",3.635e-05
"1144",0.0002351
"1145",6.148e-05
"1146",-0.0002905
"1147",-0.0005576
"1148",-0.0005729
"1149",-0.0004209
"1150",-0.0004238
"1151",-0.0004766
"1152",-0.0007783
"1153",-0.0004924
"1154",-0.0003949
"1155",-0.0007088
"1156",0.0009479
"1157",-0.0005094
"1158",-0.0004383
"1159",0.0002232
"1160",-0.0002953
"1161",-0.0003805
"1162",-0.0003629
"1163",-9.243e-05
"1164",0.0008814
"1165",-0.0005239
"1166",-0.0004469
"1167",-0.0002245
"1168",-0.0003926
"1169",0.0004949
"1170",0.0006337
"1171",9.906e-05
"1172",-0.0003447
"1173",0.0006871
"1174",-4.305e-05
"1175",4.351e-05
"1176",0.0005083
"1177",-0.0004442
"1178",-0.000506
"1179",-0.0002655
"1180",-0.001125
"1181",-0.0006183
"1182",-0.0004794
"1183",-0.0002534
"1184",-0.001103
"1185",-0.0003744
"1186",0.0003996
"1187",-0.0004067
"1188",-8.826e-05
"1189",-0.0008047
"1190",-0.0007849
"1191",-0.0008177
"1192",-0.0004329
"1193",0.0001994
"1194",-0.0001594
"1195",-0.0004182
"1196",-0.0004781
"1197",-0.0001881
"1198",-0.0002716
"1199",-0.0004813
"1200",0.0003847
"1201",-0.0005082
"1202",-0.0005248
"1203",0.0007318
"1204",-0.0003738
"1205",-0.000266
"1206",-0.000369
"1207",0.0001578
"1208",0.0001088
"1209",0.0005447
"1210",-0.0001643
"1211",-0.0005146
"1212",0.0004645
"1213",0.0005313
"1214",-0.0004147
"1215",-0.0003749
"1216",5.496e-06
"1217",0.0002064
"1218",-0.0006765
"1219",-0.0001969
"1220",-0.000154
"1221",-0.000392
"1222",-0.0004571
"1223",-0.0004307
"1224",-0.0004482
"1225",0.00036
"1226",0.0001156
"1227",-0.0004189
"1228",-0.0002287
"1229",-0.0005133
"1230",0.0007589
"1231",0.0003225
"1232",0.0008109
"1233",-0.000403
"1234",-0.0003959
"1235",-0.0003963
"1236",-0.0001583
"1237",0.0004986
"1238",0.0003599
"1239",-0.0003865
"1240",-0.0003771
"1241",-0.0001643
"1242",0.0003878
"1243",-0.0001832
"1244",0.0001834
"1245",0.0005299
"1246",-0.0003747
"1247",-0.0004436
"1248",-0.0001947
"1249",-0.0003966
"1250",2.313e-05
"1251",-0.0001225
"1252",-0.0004191
"1253",0.0003459
"1254",-0.0003883
"1255",-0.0004411
"1256",-0.0004362
"1257",-0.000207
"1258",-6.286e-05
"1259",-0.0002498
"1260",-0.000274
"1261",-0.0002509
"1262",0.0001539
"1263",-0.000504
"1264",-0.0002485
"1265",-0.0002041
"1266",0.0002583
"1267",0.0007142
"1268",-0.0004714
"1269",-0.000492
"1270",-0.0003688
"1271",7.698e-05
"1272",4.539e-05
"1273",-0.0004727
"1274",-0.0004277
"1275",-0.0004147
"1276",-2.521e-05
"1277",-0.0004293
"1278",-0.0003924
"1279",-0.0003989
"1280",-0.0001924
"1281",0.000232
"1282",0.0003771
"1283",-0.0004019
"1284",0.0001679
"1285",-0.0006553
"1286",-6.222e-05
"1287",0.0004851
"1288",1.783e-05
"1289",-0.0003736
"1290",0.0001187
"1291",0.0004377
"1292",0.0008371
"1293",-0.0004305
"1294",-0.0004128
"1295",-0.0003643
"1296",-0.00036
"1297",-0.0003969
"1298",0.000728
"1299",-0.0004412
"1300",-0.0004428
"1301",0.001073
"1302",0.0003646
"1303",0.0005904
"1304",0.0001224
"1305",-4.269e-05
"1306",0.0003877
"1307",-0.0004676
"1308",-0.0004906
"1309",-0.0005233
"1310",-0.0004154
"1311",-5.635e-05
"1312",-0.0002062
"1313",-6.465e-06
"1314",-0.0005164
"1315",0.0014
"1316",-0.0004222
"1317",-0.000511
"1318",-0.0004596
"1319",-0.0003816
"1320",-0.0002608
"1321",5.49e-05
"1322",-0.0005744
"1323",-0.0005773
"1324",3.323e-05
"1325",0.001018
"1326",0.0007151
"1327",0.0004685
"1328",-0.0003372
"1329",0.0007459
"1330",-3.677e-05
"1331",-0.0001169
"1332",-0.0001648
"1333",-0.0002173
"1334",-0.0001506
"1335",-0.0001065
"1336",-0.0003416
"1337",0.000799
"1338",-0.0001831
"1339",-0.000367
"1340",0.0001597
"1341",0.0002473
"1342",-0.0001106
"1343",-0.0001042
"1344",-0.001727
"1345",-0.0003427
"1346",-0.0004387
"1347",-0.0001014
"1348",-0.000332
"1349",0.0009888
"1350",-0.0004049
"1351",-0.0002992
"1352",3.063e-05
"1353",-0.0005137
"1354",-0.0003934
"1355",-0.0003965
"1356",-0.0005145
"1357",0.0001637
"1358",0.0003579
"1359",0.0004317
"1360",-8.058e-05
"1361",-0.0001685
"1362",-0.0004431
"1363",-0.0004334
"1364",4.811e-05
"1365",0.0004633
"1366",8.518e-05
"1367",0.000174
"1368",0.0004787
"1369",0.0002472
"1370",0.0002137
"1371",5.06e-05
"1372",-0.0001538
"1373",-0.0003894
"1374",0.0003103
"1375",-0.0004532
"1376",0.0001612
"1377",-0.0002156
"1378",-7.91e-05
"1379",-3.915e-06
"1380",-0.0002361
"1381",-0.0001573
"1382",-9.61e-05
"1383",-0.0002727
"1384",-0.0001307
"1385",-0.0001436
"1386",-0.0003861
"1387",-0.0003785
"1388",-0.0001564
"1389",-0.0004025
"1390",-0.0004056
"1391",-0.0003425
"1392",-0.0001734
"1393",-0.0003788
"1394",-0.0004385
"1395",-0.000379
"1396",-0.0003884
"1397",-0.0001354
"1398",8.578e-06
"1399",-0.0004026
"1400",-0.0003774
"1401",0.0002046
"1402",-0.0004043
"1403",-0.0003846
"1404",-0.0001655
"1405",-8.781e-05
"1406",0.0001736
"1407",0.0002609
"1408",-0.0004207
"1409",-0.0001175
"1410",0.0002938
"1411",-0.0003727
"1412",-0.0001295
"1413",-0.0003728
"1414",-0.0004048
"1415",0.0001994
"1416",-0.0003386
"1417",-0.0004026
"1418",0.001213
"1419",-2e-04
"1420",-0.0004076
"1421",-0.0003941
"1422",0.0003438
"1423",-7.976e-06
"1424",-0.0001827
"1425",-0.0003483
"1426",-0.0002032
"1427",-0.0003344
"1428",0.0001132
"1429",0.0003954
"1430",0.0003603
"1431",-0.0003567
"1432",-0.000359
"1433",-0.0002886
"1434",0.0001918
"1435",-0.0003832
"1436",-0.0004847
"1437",-0.0003356
"1438",0.0003156
"1439",-0.0003513
"1440",0.0001697
"1441",-0.0001106
"1442",0.0003589
"1443",-9.45e-05
"1444",0.0003295
"1445",-0.0004228
"1446",0.000482
"1447",0.0001397
"1448",4.02e-05
"1449",0.0005116
"1450",0.0008673
"1451",-0.0002254
