"","x"
"307",-0.001888
"308",0.002935
"309",0.008419
"310",-0.0009732
"311",-0.003252
"312",0.0002907
"313",0.007234
"314",0.006011
"315",-0.001837
"316",0.008737
"317",0.002487
"318",0.001936
"319",0.001996
"320",0.003654
"321",0.003358
"322",0.003956
"323",0.004062
"324",0.002513
"325",0.005237
"326",0.003216
"327",0.002262
"328",0.001674
"329",-0.002039
"330",0.006971
"331",0.005134
"332",-0.0007423
"333",-0.001894
"334",0.00875
"335",0.003947
"336",0.001206
"337",0.005911
"338",-0.001801
"339",-0.003306
"340",-0.0006822
"341",-0.0001256
"342",0.0004624
"343",4.178e-05
"344",0.006794
"345",0.001154
"346",0.006758
"347",0.004421
"348",0.003177
"349",7.545e-05
"350",0.001387
"351",0.001841
"352",0.001617
"353",0.005112
"354",-0.0001215
"355",0.0003473
"356",-0.001625
"357",0.002149
"358",0.005008
"359",0.004261
"360",0.00214
"361",0.0007723
"362",-0.003713
"363",0.004195
"364",-0.006031
"365",0.006183
"366",0.006929
"367",0.004011
"368",0.002691
"369",0.00705
"370",0.004973
"371",0.001552
"372",0.004946
"373",0.002923
"374",0.001211
"375",0.001016
"376",0.005693
"377",-0.003356
"378",0.004883
"379",-0.002485
"380",0.002327
"381",0.003862
"382",0.005777
"383",0.0001249
"384",-0.00121
"385",0.004718
"386",0.004246
"387",0.002709
"388",0.005489
"389",0.00269
"390",-0.0004665
"391",-0.001336
"392",0.0009381
"393",-0.001631
"394",0.002795
"395",0.000839
"396",0.002628
"397",0.002918
"398",0.001647
"399",0.001349
"400",0.004609
"401",0.006016
"402",-0.001521
"403",-0.001412
"404",-0.001514
"405",-0.0005654
"406",0.0004156
"407",0.001202
"408",0.003741
"409",0.006321
"410",0.005104
"411",-0.001679
"412",0.004946
"413",0.00301
"414",0.005225
"415",-0.001494
"416",0.002417
"417",0.006513
"418",0.005514
"419",0.0003105
"420",-0.0019
"421",0.006457
"422",0.002224
"423",0.005629
"424",0.006452
"425",0.004356
"426",0.003398
"427",0.006941
"428",0.0003609
"429",-0.002423
"430",0.00408
"431",0.001621
"432",0.0007961
"433",0.001814
"434",-0.002143
"435",-0.00298
"436",0.004301
"437",-0.0009235
"438",0.004214
"439",-0.001296
"440",0.005346
"441",0.004902
"442",0.005405
"443",0.004869
"444",0.005907
"445",-0.0001103
"446",0.004754
"447",0.005609
"448",0.005985
"449",-8.185e-05
"450",0.001304
"451",0.002886
"452",0.0026
"453",0.0007158
"454",0.004024
"455",0.007281
"456",0.001168
"457",0.000916
"458",-0.001292
"459",0.001433
"460",-0.0009993
"461",0.003575
"462",0.0004503
"463",0.00195
"464",-0.001284
"465",0.002298
"466",0.003725
"467",0.003114
"468",0.004027
"469",0.0004991
"470",0.002788
"471",0.002808
"472",0.00272
"473",0.000821
"474",-1.598e-05
"475",0.003468
"476",0.004234
"477",0.002718
"478",0.003693
"479",0.001352
"480",-0.00128
"481",0.002147
"482",0.001873
"483",0.001639
"484",0.0004827
"485",0.001084
"486",-0.001448
"487",-0.0008643
"488",0.00437
"489",0.003265
"490",-0.001179
"491",0.004775
"492",0.000296
"493",0.0002972
"494",0.001867
"495",0.004606
"496",0.005608
"497",0.005027
"498",0.005572
"499",0.004767
"500",-0.0004907
"501",0.004528
"502",-0.0005857
"503",-0.001894
"504",0.001695
"505",-0.002352
"506",0.0001167
"507",-0.002122
"508",0.001745
"509",-0.0006428
"510",-0.002817
"511",-0.0009765
"512",0.002686
"513",0.004948
"514",0.001139
"515",0.003109
"516",0.00207
"517",0.0007669
"518",0.002878
"519",-0.0007125
"520",0.001754
"521",0.003385
"522",-0.0008247
"523",-0.0009361
"524",0.003164
"525",0.004982
"526",-0.002142
"527",0.001309
"528",-0.001581
"529",0.0031
"530",0.005682
"531",0.002136
"532",0.001656
"533",0.0001363
"534",-0.0005837
"535",0.002196
"536",0.004695
"537",0.003822
"538",0.002143
"539",0.003847
"540",0.0007827
"541",0.00413
"542",0.001597
"543",0.005065
"544",0.005099
"545",0.001728
"546",0.0001295
"547",0.00105
"548",-0.0002625
"549",-0.001823
"550",0.003821
"551",0.001842
"552",0.00402
"553",0.004246
"554",0.004367
"555",0.003908
"556",-0.002872
"557",0.004683
"558",-0.001218
"559",-0.0007127
"560",0.003305
"561",0.0007255
"562",-0.002824
"563",-0.001055
"564",0.001411
"565",0.002563
"566",0.001772
"567",0.00382
"568",0.002593
"569",0.001731
"570",0.0006595
"571",0.0007434
"572",-0.0006158
"573",0.0007298
"574",-0.001075
"575",0.0032
"576",0.005162
"577",0.003998
"578",0.001336
"579",0.0002335
"580",0.002356
"581",0.002509
"582",0.003155
"583",-0.001649
"584",0.003512
"585",0.001432
"586",0.0005307
"587",0.004653
"588",0.001852
"589",0.0006166
"590",-3.122e-06
"591",-0.001307
"592",0.00083
"593",0.002005
"594",0.002883
"595",-0.0007354
"596",-0.001346
"597",0.001664
"598",0.002627
"599",0.001526
"600",0.0005083
"601",0.00152
"602",0.003709
"603",0.002898
"604",0.0009642
"605",0.003935
"606",0.004071
"607",0.001552
"608",0.003155
"609",-0.001032
"610",0.001655
"611",0.000467
"612",0.001402
"613",0.004071
"614",0.003824
"615",0.001226
"616",-0.000327
"617",-0.001074
"618",0.0005651
"619",0.0006225
"620",-0.001048
"621",-0.0009548
"622",0.000873
"623",0.001748
"624",0.001235
"625",0.0008443
"626",0.002276
"627",0.001942
"628",0.002315
"629",-0.0005914
"630",0.003176
"631",0.003384
"632",0.003441
"633",0.004298
"634",0.001407
"635",0.002316
"636",0.0008489
"637",0.003375
"638",-0.001322
"639",0.001578
"640",0.00376
"641",0.002713
"642",0.004698
"643",0.0006989
"644",-0.0002942
"645",0.001716
"646",0.003316
"647",0.001365
"648",-0.001429
"649",-0.001891
"650",0.003041
"651",-0.002545
"652",0.004627
"653",0.003421
"654",0.003752
"655",-0.00162
"656",-0.0008451
"657",0.0007798
"658",-0.001461
"659",0.001096
"660",-0.0006742
"661",0.001752
"662",0.00124
"663",-0.001901
"664",-0.00162
"665",0.0006557
"666",0.001488
"667",-0.00205
"668",0.003424
"669",0.003057
"670",0.0005317
"671",0.004573
"672",-0.0008834
"673",0.0041
"674",0.001526
"675",0.002186
"676",0.001787
"677",0.002506
"678",0.001692
"679",0.0005272
"680",0.001905
"681",-0.0008298
"682",-0.0006283
"683",-0.001146
"684",-0.001703
"685",0.002008
"686",0.001663
"687",0.001662
"688",0.001446
"689",0.001757
"690",0.0005985
"691",0.003411
"692",-0.0001815
"693",0.0005129
"694",0.0002339
"695",0.002408
"696",0.004125
"697",0.0002228
"698",0.003811
"699",0.00444
"700",0.00377
"701",0.003046
"702",0.0003502
"703",0.002381
"704",0.001191
"705",0.0001097
"706",0.001103
"707",0.00165
"708",0.002069
"709",0.0005876
"710",0.001385
"711",-0.001451
"712",0.002882
"713",0.001177
"714",-0.002729
"715",0.0008094
"716",0.003119
"717",0.0004344
"718",0.002306
"719",0.000509
"720",-0.0008759
"721",0.001837
"722",0.003985
"723",0.00376
"724",0.0005669
"725",-0.0008603
"726",0.0002348
"727",-0.0005485
"728",0.002758
"729",0.00311
"730",0.001096
"731",0.001052
"732",0.001879
"733",-0.0001682
"734",0.001862
"735",-0.001236
"736",-0.001415
"737",0.002878
"738",0.00216
"739",0.00143
"740",0.001966
"741",-0.002361
"742",-0.002554
"743",-0.0003858
"744",0.002657
"745",-0.001205
"746",0.000495
"747",0.002442
"748",0.003235
"749",0.00161
"750",0.0007704
"751",0.002291
"752",-0.001079
"753",0.001009
"754",0.00274
"755",-0.0007845
"756",0.0005352
"757",-0.0008207
"758",-0.002964
"759",0.003785
"760",0.001546
"761",0.003329
"762",0.002736
"763",0.001914
"764",0.001083
"765",-0.0009221
"766",0.002078
"767",0.0004657
"768",0.002874
"769",-0.0008068
"770",0.002882
"771",0.002081
"772",0.002393
"773",0.001612
"774",0.001282
"775",0.001028
"776",0.002332
"777",0.002319
"778",0.001161
"779",0.002688
"780",0.002898
"781",0.001648
"782",0.00113
"783",0.003375
"784",0.002154
"785",0.001071
"786",0.0004508
"787",0.0004308
"788",0.002335
"789",0.000451
"790",0.003049
"791",0.002731
"792",0.00315
"793",0.00176
"794",0.00314
"795",0.002877
"796",0.002514
"797",0.0007835
"798",0.00285
"799",0.002891
"800",0.002827
"801",0.001859
"802",0.003001
"803",-0.001141
"804",-0.001045
"805",-0.001144
"806",0.003292
"807",0.002024
"808",0.002854
"809",0.001233
"810",0.001927
"811",0.0007746
"812",0.0005041
"813",0.002602
"814",0.002114
"815",0.00125
"816",-0.0003262
"817",-0.0007625
"818",0.002659
"819",0.002954
"820",-0.0007596
"821",0.001818
"822",0.0009427
"823",0.00106
"824",0.002539
"825",0.001293
"826",0.001372
"827",0.0009867
"828",0.000381
"829",0.0009113
"830",0.002427
"831",0.00305
"832",0.002584
"833",0.001684
"834",0.001304
"835",0.001307
"836",0.001433
"837",0.002273
"838",0.001814
"839",0.002524
"840",0.002976
"841",-0.0007082
"842",0.0004063
"843",0.001034
"844",-0.0007382
"845",-0.0007199
"846",0.002634
"847",0.00304
"848",0.002439
"849",0.003412
"850",0.00044
"851",0.001912
"852",0.001158
"853",0.001455
"854",0.002613
"855",0.001415
"856",0.002681
"857",0.001805
"858",0.001746
"859",-0.001705
"860",0.001319
"861",0.001192
"862",0.000982
"863",0.00139
"864",0.001706
"865",0.002336
"866",0.0007386
"867",0.002399
"868",-0.000812
"869",0.001552
"870",0.0006479
"871",-0.0009181
"872",-0.001645
"873",0.0006561
"874",0.0003724
"875",8.916e-05
"876",-0.001302
"877",-0.000125
"878",0.0006479
"879",0.001679
"880",-0.000234
"881",0.0008026
"882",-0.001
"883",-0.001398
"884",0.001409
"885",0.0005876
"886",-0.0006052
"887",0.001466
"888",0.002688
"889",0.0004227
"890",-0.0004099
"891",0.003317
"892",0.002258
"893",0.001717
"894",-0.0006533
"895",0.003455
"896",0.0007621
"897",0.001274
"898",-0.0003175
"899",0.0006794
"900",0.001632
"901",0.003139
"902",0.001227
"903",0.003417
"904",0.001608
"905",0.00317
"906",0.0008848
"907",-0.0007329
"908",-0.001151
"909",0.001966
"910",0.001683
"911",0.00154
"912",-0.0004852
"913",-0.0001381
"914",0.001468
"915",0.001443
"916",-0.0005063
"917",0.0009286
"918",0.0005542
"919",0.0001261
"920",0.0006631
"921",0.0001187
"922",-0.002349
"923",-0.0003824
"924",0.00108
"925",0.002057
"926",0.002022
"927",0.0006411
"928",0.003143
"929",0.002979
"930",0.002652
"931",0.003432
"932",0.001731
"933",0.001461
"934",0.002627
"935",0.001976
"936",0.00247
"937",0.000765
"938",0.001599
"939",0.002168
"940",0.0003625
"941",0.0003969
"942",0.002557
"943",0.001191
"944",-0.000761
"945",0.002101
"946",0.0007491
"947",-0.0006946
"948",0.0001056
"949",0.003079
"950",0.002914
"951",0.001668
"952",0.001257
"953",-0.00203
"954",-0.001044
"955",-0.0006162
"956",0.00141
"957",0.000936
"958",0.002508
"959",0.0012
"960",0.001585
"961",0.001914
"962",0.001053
"963",-0.0008816
"964",0.002348
"965",0.002664
"966",0.0008998
"967",0.0006741
"968",0.001053
"969",0.0013
"970",0.001309
"971",0.0008238
"972",0.002518
"973",0.0023
"974",-0.0006212
"975",0.0004645
"976",-0.0006741
"977",0.002556
"978",0.00168
"979",-0.0007422
"980",-0.0002221
"981",0.002066
"982",0.0003964
"983",0.00139
"984",0.0009676
"985",0.0009135
"986",0.0004593
"987",0.001541
"988",0.0008208
"989",0.002453
"990",0.002519
"991",0.002258
"992",0.001834
"993",-0.0009805
"994",0.00227
"995",0.0008144
"996",-0.0006632
"997",0.0008887
"998",0.0009132
"999",-0.000952
"1000",-0.0009077
"1001",0.001688
"1002",-0.00087
"1003",0.001277
"1004",0.000909
"1005",0.0007321
"1006",7.089e-05
"1007",0.00297
"1008",0.001669
"1009",0.002554
"1010",-0.0001906
"1011",-0.001139
"1012",0.0009809
"1013",0.002473
"1014",0.002158
"1015",0.0004951
"1016",-0.0002225
"1017",0.002092
"1018",-0.001076
"1019",0.001702
"1020",0.0009333
"1021",0.0005173
"1022",0.000411
"1023",0.0007514
"1024",0.002174
"1025",0.0007867
"1026",0.0006269
"1027",-0.0002241
"1028",-0.001207
"1029",-0.000946
"1030",-0.0009995
"1031",0.001407
"1032",-0.0003657
"1033",0.0006497
"1034",0.001396
"1035",0.0006046
"1036",0.0003904
"1037",0.001669
"1038",0.001746
"1039",0.001208
"1040",0.0003159
"1041",0.001675
"1042",0.002153
"1043",-0.0006584
"1044",0.0003679
"1045",0.0008797
"1046",0.0003812
"1047",-0.0005974
"1048",-0.001268
"1049",0.0003061
"1050",0.0007258
"1051",-0.0006228
"1052",-0.0005723
"1053",0.0009787
"1054",0.0003875
"1055",0.0006801
"1056",0.002838
"1057",-0.0006161
"1058",0.0004134
"1059",-0.0003094
"1060",0.001101
"1061",0.0001394
"1062",0.001404
"1063",0.001448
"1064",-0.0005781
"1065",0.001559
"1066",0.002766
"1067",0.0008454
"1068",0.002176
"1069",0.001334
"1070",-0.0003417
"1071",0.001587
"1072",0.001866
"1073",-0.0005613
"1074",0.0007174
"1075",0.002872
"1076",0.001178
"1077",-0.00086
"1078",0.001868
"1079",-0.0003419
"1080",0.0003548
"1081",0.001201
"1082",0.001178
"1083",0.000934
"1084",-0.000613
"1085",0.0009749
"1086",0.001725
"1087",0.0005805
"1088",0.002875
"1089",0.0002716
"1090",-4.491e-05
"1091",0.0008706
"1092",0.001666
"1093",0.0008975
"1094",0.0008006
"1095",0.001676
"1096",-0.001861
"1097",0.003007
"1098",-0.0002456
"1099",-0.001116
"1100",-0.0001501
"1101",-0.002119
"1102",-0.0005533
"1103",-3.055e-05
"1104",0.0003172
"1105",0.00213
"1106",0.0005541
"1107",-0.0002249
"1108",0.001482
"1109",0.0008951
"1110",-0.001328
"1111",0.001043
"1112",0.001479
"1113",0.001794
"1114",0.00188
"1115",0.001899
"1116",-0.0003645
"1117",-0.0001349
"1118",0.001561
"1119",0.0004381
"1120",-0.001193
"1121",-0.0001294
"1122",-0.001185
"1123",0.0001474
"1124",0.001069
"1125",0.0001962
"1126",-0.0008015
"1127",-8.957e-05
"1128",9.465e-05
"1129",0.0001537
"1130",0.000623
"1131",0.001805
"1132",0.0008406
"1133",0.001705
"1134",-0.000847
"1135",0.0004281
"1136",0.001771
"1137",0.0004578
"1138",0.0002104
"1139",0.00214
"1140",0.0002765
"1141",0.002147
"1142",0.002417
"1143",0.002032
"1144",0.00135
"1145",0.001829
"1146",0.002145
"1147",0.00147
"1148",0.002246
"1149",0.0013
"1150",-0.0005482
"1151",0.0001997
"1152",0.0004697
"1153",0.001328
"1154",0.00147
"1155",0.0003324
"1156",0.0001468
"1157",0.001259
"1158",-0.0003882
"1159",-0.0007419
"1160",0.0004024
"1161",-0.0005082
"1162",-0.0004878
"1163",0.0006468
"1164",-0.001151
"1165",0.002513
"1166",0.00146
"1167",-0.0002621
"1168",-0.00046
"1169",-0.0004536
"1170",6.825e-05
"1171",6.694e-05
"1172",-0.0002615
"1173",0.001684
"1174",0.0009099
"1175",0.002281
"1176",-0.001249
"1177",-0.0005396
"1178",5.971e-06
"1179",0.0002205
"1180",-0.000484
"1181",0.001025
"1182",0.001819
"1183",0.00233
"1184",0.002749
"1185",-0.0005858
"1186",0.001457
"1187",0.002211
"1188",-0.0005111
"1189",0.0003507
"1190",0.002069
"1191",0.001643
"1192",0.001688
"1193",0.0005947
"1194",0.001033
"1195",0.00176
"1196",0.002189
"1197",0.0007862
"1198",0.001929
"1199",0.00249
"1200",0.00214
"1201",0.0002976
"1202",0.001362
"1203",0.00117
"1204",0.002008
"1205",0.001766
"1206",-0.0004847
"1207",-0.0004887
"1208",0.0002272
"1209",8.222e-05
"1210",0.0005902
"1211",0.002735
"1212",0.002236
"1213",-0.0006048
"1214",0.0001878
"1215",0.0006304
"1216",0.002382
"1217",0.00122
"1218",0.001779
"1219",-0.0004825
"1220",0.0007238
"1221",0.000449
"1222",0.002147
"1223",0.00189
"1224",0.001432
"1225",0.001151
"1226",-0.001465
"1227",-0.0001978
"1228",-0.001691
"1229",-0.0007075
"1230",-0.0004496
"1231",-0.0009237
"1232",-0.0001993
"1233",0.000673
"1234",0.001176
"1235",0.0003344
"1236",0.001469
"1237",0.00239
"1238",0.001068
"1239",0.0001575
"1240",0.00128
"1241",0.0003247
"1242",-0.001111
"1243",0.001872
"1244",0.001942
"1245",-0.0002517
"1246",0.0006351
"1247",0.002028
"1248",0.001901
"1249",-0.0003471
"1250",0.0001749
"1251",0.0001892
"1252",0.0007479
"1253",0.001168
"1254",0.001336
"1255",7.446e-05
"1256",0.001586
"1257",-0.0001092
"1258",0.0004256
"1259",0.001214
"1260",0.002383
"1261",0.002078
"1262",0.001469
"1263",0.002322
"1264",-0.0008285
"1265",0.001714
"1266",-0.00147
"1267",0.000252
"1268",-0.001357
"1269",0.001119
"1270",-0.000326
"1271",-0.001172
"1272",0.001708
"1273",0.0009768
"1274",0.002376
"1275",-0.0001793
"1276",0.0007496
"1277",0.0001889
"1278",0.0002984
"1279",0.001919
"1280",0.001917
"1281",0.000772
"1282",0.001299
"1283",0.002509
"1284",0.001637
"1285",0.001586
"1286",0.0008034
"1287",0.001596
"1288",0.001937
"1289",0.0009493
"1290",0.001577
"1291",0.002103
"1292",0.001856
"1293",0.00233
"1294",0.001578
"1295",-0.000453
"1296",0.001265
"1297",0.0005043
"1298",0.001393
"1299",0.0006191
"1300",0.0006877
"1301",0.0008268
"1302",0.001538
"1303",0.001175
"1304",0.0004253
"1305",0.0001148
"1306",0.001541
"1307",-0.0005804
"1308",0.002184
"1309",0.001541
"1310",0.001112
"1311",0.001348
"1312",-0.0004312
"1313",-0.0002038
"1314",0.001046
"1315",-0.0001004
"1316",0.00102
"1317",-0.0004398
"1318",0.0008737
"1319",0.0009326
"1320",-0.0004576
"1321",0.001447
"1322",0.001692
"1323",-0.0003668
"1324",-0.0002314
"1325",0.0006097
"1326",0.001627
"1327",0.0007849
"1328",0.001151
"1329",0.001276
"1330",-0.000358
"1331",0.001757
"1332",-2.473e-06
"1333",0.001674
"1334",-0.0006188
"1335",0.001541
"1336",0.0011
"1337",5.626e-05
"1338",0.002267
"1339",0.001686
"1340",0.001038
"1341",0.001032
"1342",0.0004473
"1343",0.001739
"1344",0.001262
"1345",-0.0004427
"1346",-0.0005786
"1347",0.0008446
"1348",0.001261
"1349",0.001314
"1350",0.001976
"1351",-0.0002293
"1352",0.0005815
"1353",-0.000488
"1354",0.001619
"1355",-0.0001682
"1356",0.0001433
"1357",0.0002587
"1358",-0.0007358
"1359",-0.0003959
"1360",0.0002505
"1361",-0.000242
"1362",0.001505
"1363",0.001968
"1364",0.0002238
"1365",0.0009989
"1366",0.0001471
"1367",3.503e-05
