"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",0.000151263773533507,0.0316447254587617,-0.0621480945677369,-0.0204143563472392,0.000837351895646148,0.0217337530402642,0.0606723648332922,1.00065910706525,3200
"b1[2]",0.00239100762606095,0.0325202765525716,-0.0596772669944766,-0.0195573082956789,0.0012341180948955,0.0234881406228499,0.0672475664894383,1.0013861330664,2300
"b1[3]",-0.00122130966273885,0.0321051909662566,-0.0635466002094897,-0.023452800956565,-0.00127553311553639,0.0198628309160693,0.062527492438622,1.00074144556538,3200
"b1[4]",0.123898711694322,0.0295099458032125,0.0652279902433179,0.10326192297937,0.124426216137657,0.143411289389813,0.180843097776791,1.00209562588481,1300
"b1[5]",-0.00128447966851587,0.0304045489793397,-0.0587521604592009,-0.0216683824787133,-0.00189065212192361,0.0185749969172128,0.0605339863001263,1.00079726524269,3200
"b1[6]",0.00219835277660168,0.0318473191556476,-0.0593391938292767,-0.0188462271227554,0.00225667129832489,0.0234816687578227,0.0665285922567417,1.00062807237394,3200
"b1[7]",0.0743410468592376,0.0299485735209631,0.0174612280074414,0.054640069859813,0.0737523349273719,0.0945263048556866,0.133605191666859,1.00053766153392,3200
"b1[8]",0.281333657420353,0.0271653992104241,0.230010672346189,0.263322030109377,0.281646785551642,0.299613902264825,0.333466582083952,1.00152333521937,3200
"b1[9]",0.0516321630840471,0.0299186217018767,-0.00593487031900332,0.0313718156387468,0.051622903556428,0.0719445210628803,0.110450257570183,1.00107809690404,3200
"b1[10]",0.00104618668560527,0.0318407564236549,-0.0608664720254273,-0.0204457240809756,0.00135688586670442,0.0222724372886909,0.0643397331688334,1.0009958009587,3200
"b1[11]",9.27350812095568e-06,0.030453050299011,-0.0609841737544485,-0.0205842074908195,0.000420330204143355,0.0207130115560786,0.0593933327581827,1.00060372296681,3200
"b1[12]",0.00259846851618797,0.030961605897659,-0.057411565589289,-0.0180643074001011,0.00304825416227744,0.0234665419069752,0.0640126616410278,1.00185048424413,1500
"b1[13]",0.000913743948231973,0.0323947707399727,-0.0631411142180126,-0.0204728606223032,0.00118008317426684,0.0222866497817421,0.0658535309052927,1.0021068867094,1300
"b1[14]",0.00052051508189487,0.0310934683298535,-0.0604269468860401,-0.0198256323825331,0.000954754569495313,0.0207931723593713,0.0603522039361622,1.00102940340565,3200
"b1[15]",0.00302911893713114,0.0310641570934329,-0.0592455644079663,-0.0177000784872424,0.00282704406020337,0.0239624800380322,0.0652946586125186,1.00239469046787,1100
"b1[16]",-0.000308281564145774,0.0318628842120839,-0.0621128538330006,-0.0218020466910118,-0.000877895156708506,0.0217536279058279,0.0626541048991791,1.00055835370978,3200
"b1[17]",0.000458534288176803,0.0317558036218238,-0.0611331409716046,-0.0203967072136859,-0.000336546436888598,0.0221832508208648,0.0625050365207134,1.00075818531174,3200
"b1[18]",-0.000337812016901067,0.0319451741627613,-0.0611545168851,-0.0221116572124434,-0.00115709627880555,0.0217145972615963,0.0616143455922897,1.00264019623609,950
"b1[19]",0.0246954267758383,0.0308237880341531,-0.034355746752223,0.00370234683317921,0.0246083890816755,0.0452485806285701,0.0838399923687803,1.00083917542449,3200
"b1[20]",0.00259233767666065,0.0309575217035644,-0.057622131843077,-0.0189061936844068,0.00247070596800049,0.0238073840278066,0.0641856763034625,1.00129425151606,2600
"b1[21]",0.0257761923624802,0.0314413940141255,-0.035139965073096,0.00385150646448502,0.025751845216074,0.0470246357182873,0.0869359437392063,1.00134039109634,2500
"b1[22]",0.00854716454174867,0.0312964111961892,-0.0516855787660141,-0.0126958231830003,0.00840153275364987,0.0292004981141965,0.0704750796855174,1.00070591509522,3200
"b1[23]",4.14576918088446e-05,0.0316834994650119,-0.062508591242383,-0.02147320881033,0.000407218419079239,0.0218813862834451,0.0618325124035682,1.00058753396875,3200
"b1[24]",-0.00248694644225148,0.030712408207273,-0.0610096317329887,-0.0228360188098181,-0.00208034500630819,0.0177335062864226,0.057447331257845,1.00054118210383,3200
"b1[25]",-0.0138925595254412,0.0302178225886838,-0.0724486094575381,-0.0344605142205523,-0.0140397036173153,0.00623517412024548,0.0455484859960236,1.00097712981932,3200
"b1[26]",-0.000216020175547051,0.0309462011421216,-0.0597362915668225,-0.0217212874820687,-6.74067042453707e-05,0.0214380693011449,0.0604182336812722,1.00074287521363,3200
"b1[27]",0.0734629704435628,0.0297295158441064,0.0141146827965401,0.0532144099149752,0.0736809075949268,0.0940608975800155,0.130598994761563,1.00097529409196,3200
"b1[28]",0.000268359242060976,0.0315505188115676,-0.0609222115997368,-0.0207723219811815,0.000476832909332492,0.0208364722927862,0.062813914755781,1.00123659933118,2800
"b1[29]",0.000200223954622438,0.0319542903557932,-0.0619500156388689,-0.0220213171733293,0.000305432567096899,0.022534566352764,0.0620288978862261,1.00102143712461,3200
"b1[30]",0.00158260886836145,0.0314538925682269,-0.0601844391954938,-0.0196348673766463,0.0015328489990846,0.0229034112787534,0.0635478550637704,1.00144155238659,2200
"b1[31]",0.000856826716005954,0.031888443564192,-0.0618736916173322,-0.0208271072658893,0.00122896242770751,0.0226111407356383,0.0637121081146667,1.00088735961463,3200
"b1[32]",0.000741791310671884,0.0316038811615183,-0.0597600431907749,-0.0209107612691175,0.00074172655677505,0.0226089779178691,0.0630645819988335,1.00068538747736,3200
"b1[33]",-0.000304943061978223,0.031645226691118,-0.0621297188780463,-0.021614905943804,-0.000671587298006242,0.021198679940921,0.0621000289157835,1.00362254694087,650
"b1[34]",0.00278933363307975,0.0306588937790843,-0.0578803638571186,-0.0170266697833935,0.00323783326729632,0.0228211374640528,0.0623657743105212,1.00138910727773,2300
"b1[35]",0.000808007440166398,0.0314391013113519,-0.0599551477393151,-0.021226608790563,0.000413545946258174,0.0227168153550961,0.061224738141626,1.00077588033624,3200
"b1[36]",0.00210783809448055,0.0312599640084608,-0.0595009378575865,-0.0192187809192888,0.00177167142966369,0.023708337617606,0.0632820736834006,1.00181685985439,1600
"b1[37]",0.000455223657218851,0.0315783793165183,-0.0588600388787716,-0.0212875608622293,-0.000119325252192919,0.0223363835975997,0.0620939853567797,1.00096043817734,3200
"b1[38]",0.000455047297100729,0.0314247611360417,-0.0629284985145729,-0.0206083668382696,0.00117305031094615,0.0212236318342383,0.0618690655607707,1.0005556274966,3200
"b1[39]",-0.000835416941088476,0.0319447351022987,-0.0615368835488894,-0.0226716058449181,-0.00127867955299569,0.0210243815059976,0.0626281268199364,1.00138044017152,2400
"b1[40]",0.00164965340520736,0.0312295508108891,-0.0604244075919287,-0.0191592008898341,0.000580015630730363,0.0233104252692737,0.0628076746908527,1.00061919909722,3200
"b1[41]",0.00036406806517888,0.0311972007395237,-0.0616064071334063,-0.0205296028127729,0.000958128787969772,0.021768878680418,0.0615345145672836,1.00062681465754,3200
"b1[42]",0.00231711606963059,0.0316447965606917,-0.0617607634811373,-0.0184981103981424,0.00261007626891264,0.0231652056833662,0.0628638465379507,1.00094115634803,3200
"b1[43]",-0.000725561273025669,0.0307772975664719,-0.0607124749257515,-0.0215852335659713,-0.00129733563311045,0.0201805910761787,0.0593808831085996,1.00063586649655,3200
"b1[44]",-0.000102977594222621,0.0314821085056733,-0.0620673599880524,-0.0216080026011295,-2.10809110205634e-05,0.021910456591445,0.0614329291706394,1.00177017845718,1600
"b1[45]",-0.00129718643612062,0.0320737863187824,-0.0630476990471281,-0.0228796325008446,-0.00123765813353087,0.0211828370429517,0.0603669699528215,1.00161133751601,1900
"b1[46]",-0.00243686654336082,0.0316687629898418,-0.0655412786230693,-0.0237428705788854,-0.00186801102942842,0.0194072037080344,0.0585741958312544,1.00088408334794,3200
"b1[47]",-0.00203802508727098,0.0308671534079669,-0.0647893694106048,-0.0228473547832074,-0.00255295077592704,0.0192098400496888,0.0573467952491487,1.00089967764608,3200
"b1[48]",0.000135400376841999,0.031211555228468,-0.0613355099291231,-0.020165628816626,-8.83584115640018e-05,0.0212129200911336,0.061448167051328,1.00058454652396,3200
"b1[49]",-0.00385771579036856,0.0318232907358675,-0.0661714060136399,-0.0252855160043839,-0.00365695490480738,0.0176038507794579,0.0582064986391061,1.00068951094497,3200
"b1[50]",0.0146765486174719,0.0312266445840172,-0.0467902075345956,-0.00633175616580285,0.0140626301029751,0.0358447770781446,0.0748911305469691,1.00067590806228,3200
"b1[51]",-6.66572276840784e-05,0.0315132662503244,-0.0600840453314331,-0.0213000626296401,0.000136697685372767,0.0219242903225103,0.0600338768162819,1.00074024278156,3200
"b1[52]",0.0151221512727323,0.0306275439928184,-0.0457947251003069,-0.00454590459983465,0.0153819148239086,0.0350958313475541,0.0748679848497606,1.00099152379804,3200
"b1[53]",0.00318632952725539,0.0318126722753413,-0.0594117357353279,-0.0180624704331152,0.00272089113830817,0.0251600479017498,0.065012322712087,1.0006712483957,3200
"b1[54]",0.0169769950315245,0.0304651952029586,-0.0431410812864959,-0.00335149218611494,0.0168150535593084,0.0371250069745211,0.0781724109601666,1.00067797943623,3200
"b1[55]",-0.000187526972550292,0.0319289914529614,-0.062567506891742,-0.0216839080602664,-0.000481113069930442,0.0218454149230558,0.0619051870931664,1.00077969637862,3200
"b1[56]",9.37904750489716e-05,0.0311131139622032,-0.0614820116905757,-0.0207828782489656,-2.53842526054936e-05,0.021784946188499,0.0622122764060241,1.0009807166261,3200
"b1[57]",-4.29128318545386e-05,0.0314856824353982,-0.0607656186664154,-0.0216495012957866,0.000272480668867169,0.0210505231548808,0.0627101490348109,1.00095331633247,3200
"b1[58]",0.00672296662225111,0.030920357361966,-0.0518215227777466,-0.0141696158775563,0.00675610899276123,0.0276353191623768,0.0680084247057873,1.00159498491346,1900
"b1[59]",0.0511716867015146,0.0308300138604872,-0.010950378095574,0.0311988563963811,0.0513272548826592,0.0716239996204092,0.108968162050682,1.00056216067725,3200
"b1[60]",0.0652172567056826,0.028440812419761,0.00912378811869006,0.0463483774407456,0.0656168797694564,0.0839612252222322,0.119752534430977,1.00061048688697,3200
"b1[61]",0.0909028551359944,0.0302228164017587,0.0322360406585881,0.0705173375188978,0.0905976985817352,0.11153148468287,0.150868888626856,1.00276077632676,900
"b1[62]",-0.000498880899992767,0.0310394867818256,-0.0600097613137632,-0.0210638054983781,-0.000681674088761911,0.020739520237458,0.0605634603500065,1.0006911621625,3200
"b1[63]",0.0301429210737342,0.0308219867244957,-0.0304143205403753,0.00956189534917093,0.0304758398182837,0.050140908259791,0.0912238847120866,1.0020627609635,1300
"b1[64]",0.0680463991828166,0.0308014300506556,0.00826115632958235,0.04696569329029,0.0680236284288972,0.0887381251399739,0.13104962125683,1.00130830987535,2600
"b1[65]",3.02732664158066e-05,0.0319748738190868,-0.0625751779366653,-0.0220069012732373,0.00107089123493245,0.0217929815227106,0.0619531792713175,1.00114290527138,3200
"b1[66]",0.00282477706311917,0.030973633207761,-0.0593046252255588,-0.0175392879652511,0.00318418955424395,0.023878382146502,0.0628324760628273,1.00156829183631,1900
"b1[67]",-0.000589569457982435,0.0323016068919416,-0.0635958001364886,-0.0227302460401942,-0.00018945272465624,0.0213863699793939,0.0617844285584539,1.00069987773517,3200
"b1[68]",0.012229513233848,0.0310337651967203,-0.0492331091513806,-0.00829674321826007,0.0119243966583401,0.0333288221788606,0.0725978598688986,1.00288034003825,850
"b1[69]",0.00844093228786333,0.0311924927877866,-0.052041310412416,-0.0124735557117958,0.00785370623427843,0.0299527709381436,0.0690073573499218,1.00071738589883,3200
"b1[70]",1.54349456715483e-05,0.0319862433119779,-0.0649956062643365,-0.02151333433966,0.00125217007825242,0.0215248285390257,0.0628642766503578,1.00105757527005,3200
"b2[1]",-0.00558168747044751,0.0182490067657079,-0.0463203015261572,-0.0168874914355317,-0.0042947425293235,0.00770417345210235,0.0248594351825773,1.00259097874941,970
"b2[2]",0.012718354360738,0.00242356625948341,0.00798605585657489,0.0111310434834964,0.0128017586739661,0.0143634815184449,0.0172997221966966,1.00056135660804,3200
"b2[3]",0.0167036011945642,0.00326499178120906,0.010485815335871,0.0145068589573991,0.0167103119724104,0.0190064860132621,0.0230278362133576,1.00058357051999,3200
"b2[4]",0.0156105574764478,0.00126235876971423,0.0133145204857739,0.0148271384672633,0.0156340097801566,0.0164193182017482,0.017880114669978,1.00140960782036,2300
"b2[5]",0.010035553092409,0.00253647756113857,0.00499680368710621,0.00837060078114753,0.0101138158930228,0.0117203420812155,0.0149337255802827,1.00109087620243,3200
"b2[6]",0.0128149146954304,0.00341875022473702,0.00565920789612804,0.0105650031068155,0.0129773247260976,0.0151912038864937,0.0193284952055846,1.00840235834087,1000
"b2[7]",0.0205841874305295,0.00144913293153714,0.0179423257532695,0.0197263568753116,0.0206214388485859,0.021481052353748,0.0231182062355389,1.0050856802396,3200
"b2[8]",0.0344022452800413,0.00113571383249313,0.0328123452255873,0.0338779779250449,0.0344484509779709,0.0349991128654598,0.0359819386499355,1.00096450031392,3200
"b2[9]",0.0195433799500253,0.00124764629596634,0.0173653006248861,0.0188390541991652,0.0195576840754399,0.0203242060346065,0.0216889384325188,1.00707773198108,3200
"b2[10]",0.00324701473911842,0.00545219842384532,-0.0076287735166881,-0.000502828163995641,0.00335399944656358,0.00713968340662728,0.0132703944726813,1.00281201326333,880
"b2[11]",0.0208751563926091,0.00148709706292268,0.0180674018873096,0.0200085002113099,0.0209283577178964,0.0218337592497706,0.0235438879175217,1.00200024216257,1400
"b2[12]",0.0145930749942051,0.00261327722214406,0.00950375800182016,0.0128577365926102,0.01461842914022,0.0163655368093575,0.019602700430975,1.00203413447753,1600
"b2[13]",0.00151180869027059,0.0106653814032081,-0.0217160827718035,-0.0051982195312072,0.00231203311935288,0.00903501157656654,0.0203196921694112,1.01454858267854,150
"b2[14]",0.00731720702062617,0.00335882951465648,0.000831476484374173,0.00504387934358323,0.00738823488702301,0.00959862275330207,0.0137500438949731,1.00260730723035,2400
"b2[15]",0.0139901823793828,0.00166393857475605,0.0107260374527539,0.012974206564704,0.014021747745328,0.0150829442422319,0.0170208462064333,1.00256417324255,2600
"b2[16]",0.00837901885895619,0.0172644290444491,-0.0280705482318818,-0.00255997031772759,0.0096823727756539,0.0206130055537433,0.0385718658542245,1.00226112796195,1200
"b2[17]",0.0191724419084668,0.00316078780328118,0.0128856664122765,0.017069975157266,0.0192275827409882,0.0213436332159988,0.025236983923071,1.00054629620667,3200
"b2[18]",0.00521442497370423,0.00581130661276336,-0.00660122496330764,0.0015047607761263,0.00543711291465092,0.00928829527410874,0.0160474220751256,1.00347473857503,680
"b2[19]",0.0191835883302095,0.00148134562447627,0.0164869928781669,0.0182666443965824,0.0191925888606082,0.0201588256453479,0.0217724258769254,1.00060256914587,3200
"b2[20]",0.0362461993629171,0.00137267353285703,0.0340327732902222,0.0354868540346206,0.0362803748031654,0.0370320322174343,0.0384594774772199,1.00095412499644,3200
"b2[21]",0.0300111138178468,0.00185238045417041,0.0267136229320591,0.02891083387077,0.0300364629819419,0.031202256461259,0.0332839277908029,1.00146299633126,2200
"b2[22]",0.0173410812761546,0.00223332682654494,0.0129351175508632,0.0158831352451253,0.0173809483777569,0.0188946107853056,0.0213594023249003,1.00183958448128,1500
"b2[23]",0.00824707174305441,0.00353341301189116,0.00124713908755055,0.0059576892048127,0.00837805111931863,0.0106238801595404,0.0150483190794932,1.00792597347571,300
"b2[24]",0.00966566642657276,0.00202291858017174,0.0055766574218827,0.00835678086347091,0.00969081868184919,0.0110237903133474,0.0134843578905812,1.00160221331106,3200
"b2[25]",0.0179109689973111,0.00137544692791112,0.0153624919703558,0.0170367559038628,0.0179268749571543,0.0188213040596243,0.0204214246388801,1.00089946578088,3200
"b2[26]",0.0209769739784797,0.00589981408873939,0.00876672158027625,0.0169612005279051,0.0214010008326702,0.0249746254349695,0.031790860629505,1.00566280045711,390
"b2[27]",0.0232150906366648,0.00134636389490736,0.020816979556629,0.022409241171481,0.0232571848949245,0.0240458912569069,0.0255806327578852,1.00970468902486,3200
"b2[28]",0.00540565175891779,0.00455000356477556,-0.00385523200281837,0.00246263010252748,0.00536497895222585,0.00855693465114597,0.0140047935657418,1.0008884675283,3200
"b2[29]",0.0064759609376103,0.0041960637925468,-0.00218976599312126,0.00373774792674483,0.00651297272508111,0.00922990921876577,0.0145491708694004,1.00243274028158,1200
"b2[30]",0.0160889087191032,0.00384463267495641,0.00829721325126262,0.0135891466530996,0.0162391929520439,0.01873671661719,0.0232257270213138,1.00074991861625,3200
"b2[31]",0.015303820322662,0.00293284750796539,0.00940557253696941,0.0133951998975476,0.0153755705271811,0.0173042647679992,0.0207585868755571,1.00114793571283,3200
"b2[32]",-0.00368174502981038,0.0145229886957273,-0.0353002359411563,-0.0127344187193499,-0.00276493133374017,0.0064291725373271,0.0218335004216458,1.00085806954196,3200
"b2[33]",-0.0044227153830097,0.020394638073215,-0.0484379614722597,-0.0175131903321659,-0.00280716205172317,0.0102732459203664,0.0308544242532603,1.00109954598999,3200
"b2[34]",0.0146506010617685,0.00158424180894154,0.0116405008584818,0.0136437008912556,0.0147129488573882,0.0156969782482951,0.0176007040096208,1.00553179587427,690
"b2[35]",0.00614388022742527,0.00606209942116958,-0.00594670650930579,0.00219581476972685,0.00630836499354563,0.0102260391907683,0.0175284600934598,1.00898329105457,260
"b2[36]",0.0166607607191919,0.00156224295939554,0.0137150686834891,0.0156953300699338,0.016665038554254,0.0177098088792608,0.019521339922696,1.00053250223532,3200
"b2[37]",0.00750777635084705,0.00510057810076122,-0.00257896031553407,0.00406576945594327,0.00763286976824604,0.0110565225826726,0.0170290832308232,1.00105374421209,3200
"b2[38]",-0.00107322893063299,0.00690443944920968,-0.0150612618960585,-0.005584003005816,-0.000914937133809618,0.00370432944206866,0.0121107950056256,1.00079212957769,3200
"b2[39]",-0.00434490018377807,0.0150176483250741,-0.0372935026870083,-0.0139659394705715,-0.00286442476631424,0.00619239138874622,0.0210766731660517,1.00258312098264,1200
"b2[40]",0.0133677497546142,0.00463091182889948,0.00396608673882444,0.0102754578917754,0.0135022261501014,0.0165873344195186,0.0219949008082648,1.00248996726612,1000
"b2[41]",-0.00201739507640384,0.0105517340640581,-0.0240271173888181,-0.0084464867176997,-0.00140756353940232,0.00541313504484052,0.0170234824313479,1.00186498394366,1500
"b2[42]",0.00271981788299953,0.00708850777373071,-0.0119028925391067,-0.0018639081387804,0.00306800242208131,0.00783579832574218,0.0153283437159431,1.00191393143994,1400
"b2[43]",0.0249783807382212,0.00245820338089174,0.020060476939434,0.0234326402737098,0.0250938194740509,0.0265849462966994,0.0294541370780688,1.00471220622848,770
"b2[44]",0.00248059640442738,0.00988207421211515,-0.019872359894144,-0.00361587570921169,0.00301730159397931,0.00941169744829489,0.0200002572501821,1.00341149724721,710
"b2[45]",0.0124749946494902,0.00530123856599722,0.00152480123477404,0.00909178207525376,0.0126678239516986,0.016153782525571,0.0226079803962361,1.00110086836965,3200
"b2[46]",0.0113827842452449,0.00283140634474057,0.00569199414048807,0.0095666443957838,0.0113322310014737,0.01332307538375,0.0168542525091085,1.0016252362004,1800
"b2[47]",0.00601901625545999,0.00268868245720656,0.000695375236610906,0.00421599851249324,0.00607741706268548,0.00779921836577786,0.0112481286996362,1.00689517207294,320
"b2[48]",0.0105424372892104,0.00273873015150953,0.00508684187426585,0.00874850060708103,0.0105176652385302,0.0124196283912857,0.0157277884410356,1.00556875759511,3200
"b2[49]",0.0278827346220519,0.00251380768045768,0.0228144225263023,0.0263109657354163,0.0279128345360829,0.0295299996189933,0.0325094935740857,1.00082038252954,3200
"b2[50]",0.0136225702024976,0.00198890286653097,0.0097738591294757,0.0123548593090043,0.0136333601800067,0.0149518390995723,0.0173513554330125,1.00062754692493,3200
"b2[51]",0.00775127459302657,0.00825792474658978,-0.010025846611124,0.00241206965820818,0.00800009900620835,0.0133833783572431,0.0227638724987149,1.00097692148935,3200
"b2[52]",0.0197773787433105,0.00172269501366173,0.0165769752802499,0.0186459941394648,0.0197714638324112,0.0208950926001277,0.0230925920550304,1.00696780802197,3200
