"","x"
"1",0.724
"2",-0.08423
"3",-0.08378
"4",-0.02885
"5",-0.101
"6",0.101
"7",-0.0606
"8",-0.1442
"9",-0.02261
"10",-0.08249
"11",0.04596
"12",-0.04661
"13",-0.04351
"14",-0.03354
"15",-0.01651
"16",-0.08855
"17",-0.08215
"18",-0.02035
"19",0.01274
"20",-0.01658
"21",0.02289
"22",-0.01045
"23",-0.03737
"24",-0.02492
"25",-0.02226
"26",-0.02256
"27",-0.04354
"28",-0.002294
"29",0.002276
"30",-0.02083
"31",0.02612
"32",-0.002033
"33",-0.01537
"34",0.006109
"35",0.02318
"36",0.02196
"37",-0.009739
"38",0.01858
"39",-0.01258
"40",-0.01203
"41",-0.01277
"42",-0.01801
"43",-0.01467
"44",-0.0141
"45",-0.008836
"46",-0.005422
"47",-0.006434
"48",0.0001075
"49",-0.009303
"50",-0.01533
"51",-0.01419
"52",-0.005368
"53",0.005476
"54",-0.01033
"55",-0.0001642
"56",0.0009121
"57",-0.007535
"58",-0.00735
"59",-0.01093
"60",0.002099
"61",0.001343
"62",0.01223
"63",-0.00413
"64",0.009105
"65",0.004572
"66",0.01908
"67",-0.003434
"68",0.005384
"69",-0.03282
"70",-0.008027
"71",-0.008231
"72",0.001509
"73",0.001105
"74",-0.0009305
"75",-0.004136
"76",-0.003086
"77",0.0006975
"78",0.0007079
"79",-0.001605
"80",0.008316
"81",0.006251
"82",-0.008302
"83",-0.01036
"84",-0.008188
"85",-0.002271
"86",-0.01278
"87",0.001326
"88",-0.002183
"89",-0.007671
"90",0.002597
"91",0.01905
"92",-0.004705
"93",-0.001975
"94",-0.009593
"95",0.002174
"96",-0.002441
"97",-0.01774
"98",-0.01216
"99",-0.004836
"100",0.007412
"101",-0.009068
"102",0.01126
"103",-0.004802
"104",0.006994
"105",-0.004696
"106",0.006817
"107",-0.006127
"108",-0.004744
"109",0.005794
"110",0.005614
"111",-0.006101
"112",0.0004933
"113",-0.002519
"114",-0.005455
"115",0.004688
"116",0.004132
"117",0.0007267
"118",2.953e-05
"119",0.005398
"120",0.004544
"121",-0.004973
"122",-0.001183
"123",-0.00432
"124",0.002919
"125",-0.007087
"126",-0.01499
"127",-0.001444
"128",-0.0009678
"129",-0.009477
"130",0.005353
"131",0.005096
"132",0.0002324
"133",0.01106
"134",0.009482
"135",0.006591
"136",0.006605
"137",0.001833
"138",-0.001317
"139",0.01341
"140",0.0001141
"141",-0.003501
"142",-0.0009051
"143",0.00324
"144",-0.001092
"145",-0.01677
"146",0.0007122
"147",-0.005714
"148",0.01343
"149",0.001026
"150",-0.00399
"151",-0.002725
"152",-0.003862
"153",0.003996
"154",0.0007329
"155",-0.003854
"156",-0.003191
"157",0.002142
"158",-0.01297
"159",-0.01566
"160",-0.008909
"161",-0.002999
"162",0.006649
"163",0.002581
"164",-0.003284
"165",0.001281
"166",-0.000429
"167",-0.004598
"168",-0.004589
"169",0.0001418
"170",-0.002424
"171",-0.00288
"172",-0.001711
"173",-0.005401
"174",-0.01685
"175",0.003578
"176",0.004232
"177",-0.003334
"178",-0.004268
"179",0.0023
"180",0.005966
"181",0.0004681
"182",-0.0005066
"183",0.007371
"184",-0.003194
"185",0.0007803
"186",0.0007946
"187",0.003929
"188",0.0006874
"189",-0.0004131
"190",0.004497
"191",-0.005198
"192",-0.00156
"193",0.001163
"194",-0.001841
"195",0.001202
"196",0.0007304
"197",0.0004452
"198",-0.001456
"199",-0.001407
"200",-0.001996
"201",-0.003855
"202",-0.001408
"203",0.0005827
"204",0.00405
"205",0.004243
"206",-0.001996
"207",-0.0009856
"208",0.001536
"209",0.003125
"210",0.003292
"211",-0.003043
"212",0.002864
"213",0.004656
"214",-0.004153
"215",0.001419
"216",0.003724
"217",0.00447
"218",-0.002058
"219",0.005842
"220",-0.003974
"221",0.003945
"222",0.0007262
"223",-0.001555
"224",-0.002038
"225",0.002004
"226",-0.01041
"227",-0.002402
"228",-0.0009685
"229",0.002107
"230",0.01037
"231",-0.009172
"232",-0.005317
"233",-6.23e-05
"234",-0.00675
"235",-0.01006
"236",0.000245
"237",-0.006579
"238",-0.0004503
"239",-0.003208
"240",0.0007222
"241",0.003327
"242",-0.006021
"243",-0.002874
"244",-0.001881
"245",-0.00134
"246",0.0005575
"247",0.002343
"248",0.0019
"249",0.001574
"250",-0.0008743
"251",-0.002221
"252",-0.0002327
"253",-0.002039
"254",-0.003469
"255",-0.003862
"256",0.0009041
"257",0.003738
"258",-0.002201
"259",-0.003218
"260",0.0008339
"261",-0.002647
"262",-0.002694
"263",-0.0009479
"264",-0.002269
"265",-0.001929
"266",0.002121
"267",-0.001456
"268",0.001633
"269",0.004436
"270",-0.006083
"271",-0.004117
"272",-0.001859
"273",-0.0008902
"274",-0.001834
"275",0.00283
"276",-0.00171
"277",-8.803e-05
"278",-0.004309
"279",-0.002551
"280",-0.001062
"281",0.0005134
"282",0.003548
"283",-0.006979
"284",-0.005808
"285",-0.001613
"286",-0.001925
"287",-0.002348
"288",0.003801
"289",0.002393
"290",0.001904
"291",-0.001489
"292",-0.001126
"293",0.000465
"294",-0.00138
"295",-0.001448
"296",0.004264
"297",-0.001535
"298",-0.005608
"299",-0.001358
"300",-0.0009025
"301",-0.002707
"302",0.0001225
"303",-0.0005176
"304",0.0007471
"305",-0.003774
"306",-0.001356
"307",-0.003602
"308",0.002999
"309",0.00102
"310",0.001401
"311",-0.001062
"312",-0.0009477
"313",-0.0001454
"314",0.001473
"315",-0.002495
"316",0.001467
"317",-0.0005755
"318",0.000945
"319",0.002081
"320",9.471e-05
"321",-3.851e-05
"322",3.968e-05
"323",6.54e-06
"324",-0.002583
"325",0.0008257
"326",-0.001283
"327",-0.001745
"328",-0.002564
"329",0.001179
"330",-0.001438
"331",-0.001372
"332",-0.0008741
"333",0.0002768
"334",-0.0003631
"335",-0.001444
"336",0.0008624
"337",-0.0005843
"338",-0.0008761
"339",-0.002894
"340",-0.003858
"341",-0.003459
"342",-0.00338
"343",-0.001398
"344",-0.002155
"345",-0.004614
"346",0.0006228
"347",0.001637
"348",-0.002924
"349",-0.001424
"350",-0.001289
"351",0.002065
"352",-0.0002425
"353",0.004778
"354",0.0006227
"355",0.003208
"356",-0.001518
"357",-0.003447
"358",0.00158
"359",-0.0001766
"360",0.001449
"361",0.0004273
"362",0.0008094
"363",-0.002524
"364",-0.001968
"365",-0.0004831
"366",0.004335
"367",0.001288
"368",-0.0001656
"369",0.0005799
"370",0.001381
"371",0.007195
"372",-0.0007263
"373",-0.002613
"374",-0.002698
"375",0.0007509
"376",-0.003255
"377",-0.0007031
"378",0.0002926
"379",-0.001942
"380",-0.0003271
"381",0.000422
"382",0.0005333
"383",-0.002011
"384",0.001456
"385",0.001866
"386",-0.002089
"387",-0.0001041
"388",0.001682
"389",0.002612
"390",0.004057
"391",-0.002772
"392",-0.002805
"393",0.001597
"394",-0.002106
"395",0.003422
"396",0.001475
"397",-0.000874
"398",0.0007325
"399",0.001418
"400",9.257e-05
"401",0.00276
"402",-0.001854
"403",-0.0001037
"404",-0.006369
"405",0.0004607
"406",0.002797
"407",-0.001025
"408",0.001621
"409",0.0008096
"410",0.0007858
"411",-0.001083
"412",-0.003588
"413",0.002889
"414",0.001894
"415",-0.001093
"416",-0.004189
"417",-0.0007344
"418",-0.001405
"419",-0.002154
"420",-0.0001733
"421",-0.0008647
"422",-0.001919
"423",-0.0004161
"424",-0.001964
"425",-0.001174
"426",-0.001477
"427",-0.000536
"428",-0.0008068
"429",0.002395
"430",0.0008958
"431",0.002648
"432",-0.0009239
"433",-0.0006029
"434",-0.0001803
"435",0.001546
"436",-0.001754
"437",-0.0003492
"438",0.001494
"439",0.0004804
"440",0.002868
"441",-0.003245
"442",-0.0001739
"443",0.002395
"444",-0.0002826
"445",0.0003577
"446",-0.003744
"447",-0.0006894
"448",-0.001832
"449",0.000415
"450",-0.001207
"451",0.001318
"452",-0.0003484
"453",0.0008973
"454",0.001145
"455",-0.000802
"456",0.001151
"457",-0.0005327
"458",0.0003035
"459",0.0005411
"460",-0.001297
"461",-0.0037
"462",-0.0004861
"463",-0.0002011
"464",0.001445
"465",-0.0003487
"466",0.001438
"467",-0.001639
"468",-0.0005062
"469",0.00137
"470",-0.0009059
"471",0.0006771
"472",-0.0005025
"473",0.001512
"474",0.0008715
"475",-0.0004472
"476",-0.001351
"477",0.001887
"478",0.0001873
"479",0.0004733
"480",0.0003298
"481",0.001529
"482",0.0006145
"483",0.0006953
"484",0.0005802
"485",0.0006321
"486",0.001022
"487",-0.0002097
