"","x"
"1",1.72
"2",1.008
"3",0.4019
"4",0.05686
"5",0.1557
"6",0.329
"7",0.1384
"8",0.3069
"9",0.2107
"10",0.06816
"11",0.18
"12",0.1997
"13",0.2112
"14",0.1175
"15",0.1568
"16",0.05921
"17",0.1323
"18",0.02437
"19",0.09656
"20",0.0267
"21",0.1461
"22",0.05923
"23",0.06565
"24",0.07604
"25",0.03506
"26",0.06855
"27",0.1152
"28",0.06855
"29",0.04279
"30",0.05048
"31",0.04827
"32",0.045
"33",0.05305
"34",0.07473
"35",0.07092
"36",0.0591
"37",0.03727
"38",0.04518
"39",0.0523
"40",0.0539
"41",0.03447
"42",0.04582
"43",0.05119
"44",0.03287
"45",0.03616
"46",0.01671
"47",0.04529
"48",0.02546
"49",0.03492
"50",0.03812
"51",0.01465
"52",0.0271
"53",0.03022
"54",0.01596
"55",0.02711
"56",0.03134
"57",0.03221
"58",0.03374
"59",0.03065
"60",0.03599
"61",0.03446
"62",0.02998
"63",0.02453
"64",0.02761
"65",0.023
"66",0.02132
"67",0.03123
"68",0.01669
"69",0.01964
"70",0.008292
"71",0.02659
"72",-0.001158
"73",0.02279
"74",0.02518
"75",0.03256
"76",0.02764
"77",0.02392
"78",0.02362
"79",0.02938
"80",0.009763
"81",0.02843
"82",0.02168
"83",0.02309
"84",0.003073
"85",0.01472
"86",0.01514
"87",0.03275
"88",-0.006241
"89",0.004763
"90",0.02255
"91",0.02352
"92",0.02123
"93",0.02587
"94",0.02257
"95",0.01843
"96",0.02178
"97",0.0165
"98",0.02769
"99",0.02041
"100",0.01142
"101",0.01631
"102",0.01994
"103",0.02263
"104",0.02067
"105",0.01573
"106",0.01914
"107",0.01814
"108",0.01603
"109",0.01744
"110",0.003986
"111",0.01793
"112",0.01549
"113",0.02298
"114",0.01382
"115",0.009657
"116",0.0199
"117",0.01217
"118",0.01849
"119",0.02191
"120",0.02416
"121",0.01642
"122",0.01666
"123",0.01271
"124",0.02071
"125",0.01544
"126",0.01878
"127",0.0009618
"128",0.01577
"129",0.01161
"130",0.0209
"131",0.005806
"132",0.007132
"133",0.01486
"134",0.01301
"135",0.01381
"136",0.01735
"137",0.01422
"138",0.01992
"139",0.01301
"140",0.01351
"141",0.01344
"142",0.01223
"143",0.01818
"144",0.01378
"145",0.01222
"146",0.02148
"147",0.008398
"148",0.0157
"149",-0.0006372
"150",0.00399
"151",0.00217
"152",0.0149
"153",0.005326
"154",0.0103
"155",0.005186
"156",0.01059
"157",0.01338
"158",0.01512
"159",0.01228
"160",0.01071
"161",0.007803
"162",0.008303
"163",0.01414
"164",0.0124
"165",0.003248
"166",0.0113
"167",0.005235
"168",0.009003
"169",0.009369
"170",0.01003
"171",0.005656
"172",0.01106
"173",0.005201
"174",0.01373
"175",0.008554
"176",0.01438
"177",0.009841
"178",0.01658
"179",0.007718
"180",0.01362
"181",0.01014
"182",0.00799
"183",0.01185
"184",0.00927
"185",0.003424
"186",0.01896
"187",0.0009484
"188",0.01316
"189",0.009542
"190",0.007743
"191",0.00642
"192",-1.633e-06
"193",0.006711
"194",0.01545
"195",0.00867
"196",0.01014
"197",0.008359
"198",0.01007
"199",0.01541
"200",0.007559
"201",0.009267
"202",0.007119
"203",0.009415
"204",0.01176
"205",0.01024
"206",0.008506
"207",0.01091
"208",0.007885
"209",0.01122
"210",0.001823
"211",0.006905
"212",0.007253
"213",0.006494
"214",0.009511
"215",0.01011
"216",0.01042
"217",0.01031
"218",0.01043
"219",0.008957
"220",0.009457
"221",0.005942
"222",0.009594
"223",0.007483
"224",0.008829
"225",0.006611
"226",0.007826
"227",0.005806
"228",0.006924
"229",0.01014
"230",0.008665
"231",0.008224
"232",0.01086
"233",0.00705
"234",0.0105
"235",0.008528
"236",0.007594
"237",0.007133
"238",0.01001
"239",-0.0006657
"240",0.003465
"241",0.003992
"242",0.002686
"243",0.006436
"244",0.01083
"245",0.009634
"246",0.009197
"247",0.006988
"248",0.008382
"249",0.005453
"250",0.009198
"251",0.009067
"252",0.007063
"253",0.006423
"254",0.004877
"255",0.003295
"256",0.004046
"257",0.003888
"258",0.002996
"259",0.00745
"260",0.007037
"261",0.006242
"262",0.006356
"263",0.008231
"264",0.01009
"265",0.00113
"266",4.577e-06
"267",0.009294
"268",0.006372
"269",0.005694
"270",0.007586
"271",0.005343
"272",0.007405
"273",0.009046
"274",0.007576
"275",0.00828
"276",0.007232
"277",0.008439
"278",0.007369
"279",0.006811
"280",0.006105
"281",0.003124
"282",0.003081
"283",0.0006111
"284",0.0033
"285",0.002759
"286",0.005283
"287",0.003704
"288",0.003845
"289",0.006117
"290",0.005763
"291",0.004206
"292",0.008932
"293",0.00403
"294",0.00415
"295",0.007878
"296",0.008104
"297",0.008021
"298",0.005784
"299",0.005402
"300",0.007509
"301",0.004113
"302",0.006744
"303",0.006862
"304",0.00672
"305",0.005587
"306",0.005918
"307",0.00577
"308",0.006839
"309",0.007286
"310",0.007465
"311",0.007013
"312",0.007429
"313",0.001935
"314",0.006251
"315",0.004779
"316",0.00383
"317",0.006597
"318",0.002306
"319",0.006485
"320",0.004435
