"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",-0.000521084891869515,0.0310759425607556,-0.0617015077778167,-0.0208758922704991,-0.000313388890631996,0.0201114007459472,0.060814015885425,1.00058267720429,3200
"b1[2]",0.00322575963561926,0.031304775869706,-0.0580294632223238,-0.017531150607591,0.00290398203348116,0.0249002575706703,0.0650015844649718,1.00121260218615,2900
"b1[3]",-0.000720638724407164,0.0305694769434526,-0.0587204018383505,-0.0211661101185456,-0.00133160385128263,0.0199269883283602,0.0604651255481407,1.00159935583319,1900
"b1[4]",0.12437991490961,0.02964991049926,0.066084343664685,0.10449428961562,0.123868620357298,0.144352679408149,0.182991231919675,1.00063033151874,3200
"b1[5]",0.00159278258389479,0.0320899384039895,-0.0599675088887353,-0.0203604106300673,0.00150548950316813,0.0233149596126236,0.0673560151140639,1.00061664603189,3200
"b1[6]",0.00333681655968831,0.0312612391373501,-0.0578727097094378,-0.0175223859934683,0.00330356019010212,0.0247140605230131,0.0629150754875059,1.00149199414069,2100
"b1[7]",0.0760382901656362,0.0303579605415716,0.0192120903539393,0.0550898981122172,0.0764295448373439,0.0956567032419407,0.137498585450499,1.00070717797154,3200
"b1[8]",0.282851382496093,0.0277317472557963,0.22985288433821,0.264955858501041,0.283290139813481,0.301007435561553,0.334832146773603,1.00113570969299,3200
"b1[9]",0.0523111525377787,0.0290152819293957,-0.00292256509784722,0.0322948289464003,0.0523310380127325,0.071072118200787,0.108767838795128,1.00063262640398,3200
"b1[10]",0.000437471938555106,0.0315647616334393,-0.0628109005079643,-0.0204137663144137,-0.000694448886941017,0.0214671078199046,0.0617909451220499,1.00082197578078,3200
"b1[11]",0.00109651889695841,0.0300245263782136,-0.0575507133860286,-0.0192925116671091,0.00147189777994873,0.0211519757903054,0.0598489647436244,1.00116068303386,3200
"b1[12]",0.00247090864474528,0.0314557827460856,-0.0563435200098743,-0.0192638409445691,0.00171239225215464,0.0226743587250359,0.0661918122430969,1.00132558476745,2500
"b1[13]",0.00111626118691632,0.0305720059881321,-0.0584011121276057,-0.0198236384995449,0.00219723658923808,0.0220763469172553,0.0597672553496367,1.00171491892143,1700
"b1[14]",-0.000377157390134042,0.0317185260811167,-0.0628118192875632,-0.0212405175275485,-0.000363053271086072,0.0212572696201128,0.061160441930168,1.00073961749254,3200
"b1[15]",0.00372353861344429,0.0300309934440104,-0.055499223426886,-0.0167145847833429,0.0040843024976844,0.0240894075918086,0.0625071501706297,1.00071432661596,3200
"b1[16]",0.000432694817855898,0.032071077953803,-0.0594393074990597,-0.0216094969499333,-0.000464429697698204,0.0213677564095077,0.0663621803355907,1.001613047666,1900
"b1[17]",0.000106439215547263,0.0317688776262494,-0.0636636672860371,-0.0212924337684689,-0.000101481957668962,0.0218692277328079,0.0618488552573239,1.00129991924884,2600
"b1[18]",0.001487814810893,0.0305058826262293,-0.0579832073860303,-0.018978366342498,0.00136074386711203,0.0215818931372628,0.0631280671039842,1.00103574241216,3200
"b1[19]",0.0250299235446536,0.0310975672994183,-0.0360080321157473,0.00401044182918226,0.0245633262200316,0.0457073057326514,0.0865586337709966,1.00075537570432,3200
"b1[20]",0.00338278764743465,0.0310554719700005,-0.057812964837446,-0.0175485427831564,0.00340642259238128,0.0240504841998581,0.0662312706388315,1.00156094951154,1900
"b1[21]",0.0264180810279371,0.0309072509110119,-0.0337720908193422,0.00546947368882245,0.0260017341375582,0.047802705408892,0.086823518296089,1.00078811305004,3200
"b1[22]",0.00788174103644694,0.0321637546417578,-0.0562477939915849,-0.0141003568719215,0.00831628973922553,0.0302940899866086,0.069530530250452,1.00100598087365,3200
"b1[23]",-0.000156902504343146,0.0311460830937188,-0.0597910622129193,-0.0212533167340385,-0.000241734774576855,0.0206514347808003,0.0621793969669166,1.00055901961251,3200
"b1[24]",-0.000923693856717298,0.0310598655583642,-0.0605411954427822,-0.0222867820287212,-0.000163302261115078,0.0197690008304482,0.0599319627016799,1.00092640085892,3200
"b1[25]",-0.0132179264811327,0.0306861557827889,-0.0721738213064042,-0.0338538107972525,-0.0132164321037489,0.00704476052740864,0.0477019983045765,1.00086854593739,3200
"b1[26]",0.000650766340209303,0.0315509873688393,-0.0636468486141255,-0.0201968584427162,0.000600847061200558,0.0215561889151432,0.0612448501782457,1.0006267924559,3200
"b1[27]",0.0742421049826873,0.0291093187069361,0.0183032721286093,0.0545249383292012,0.0742197179815869,0.0941397148662579,0.13091929097324,1.00181881998187,1600
"b1[28]",0.000568515718639376,0.0317819570108775,-0.0611841392933799,-0.0213405331604507,0.000447645550538523,0.0225770431878856,0.0603392246266993,1.00100809782729,3200
"b1[29]",0.000176066505366415,0.0318255911179064,-0.0616574083179776,-0.0205065588501057,-0.000222378184120079,0.0213157149620646,0.063364896340494,1.00073273914226,3200
"b1[30]",0.000133534073731477,0.0315964389732979,-0.0606433415321128,-0.02079342727912,-0.000248550811577354,0.0212506143266135,0.062916558629861,1.00281718421454,880
"b1[31]",0.000412780882384308,0.0316621628781588,-0.0604258776509772,-0.0211394784762475,0.000996288282019468,0.0221693104453698,0.0612381160301441,1.00064736589284,3200
"b1[32]",-0.000428790003501717,0.0312649671045411,-0.0593003415368816,-0.0214804036860193,-0.00107302706713356,0.0202118712608008,0.0611413699569257,1.00245875489822,1000
"b1[33]",-0.000384251899525635,0.0319539039869895,-0.0635838418239534,-0.02182216374907,-0.000654385804495252,0.0215409918267188,0.0637528765161362,1.00083475495752,3200
"b1[34]",0.00318729889348061,0.0310419378776205,-0.0586483457735529,-0.0176410183076177,0.00288822114349429,0.0240742453019519,0.0641947648124345,1.00066923193691,3200
"b1[35]",0.000570021068692348,0.0316597377399048,-0.0631290334567333,-0.0211568753786335,0.000663413167250595,0.0219534315293402,0.0625767265726377,1.00175717690394,1600
"b1[36]",0.00343612547676706,0.0312771433037356,-0.0568467889327536,-0.0177414818949573,0.00320988649857082,0.0251014836756631,0.0646800645374736,1.00112216736486,3200
"b1[37]",-0.000365851896662196,0.0314554690847726,-0.0612413976118201,-0.0223041518979447,-0.000274515477936501,0.0209141814769641,0.0616388248722315,1.00102711748024,3200
