"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",-0.000374634290488659,0.0320857767291175,-0.062657835705014,-0.0221145838121064,-0.000771562264356917,0.0207551817786515,0.0619054827859517,1.00153024992648,2000
"b1[2]",0.0916059916430533,0.0306987937916662,0.0324875260117489,0.0703221255606666,0.0910722851632186,0.1128513707208,0.152456013311384,1.00077457341848,3200
"b1[3]",0.0556314624998878,0.0308020910980676,-0.00552978281361402,0.0348581279492775,0.0561547326491233,0.0757961204139732,0.116201841472604,1.00056037661421,3200
"b1[4]",0.395327970987328,0.0294181213711715,0.338833968933661,0.376956280823218,0.39576752631397,0.414408717448522,0.450732041190157,1.00144163241304,2200
"b1[5]",0.00458962538003501,0.0317693782654378,-0.0580296008553188,-0.0167524131117785,0.00582997720271054,0.0257278556637518,0.0656730627215065,1.00110704004539,3200
"b1[6]",0.860693364826279,0.0265339876208662,0.811971975159161,0.843034742109343,0.86070109442383,0.877972923845346,0.912120536308524,1.00162623837164,1800
"b1[7]",-2.12621406635324e-05,0.0309135528172062,-0.0599813239271312,-0.0207926590008849,0.000518032765776705,0.0207002814674437,0.0611336931700706,1.00122047542591,2900
"b1[8]",0.202243455639884,0.0298987622404416,0.145804205740963,0.182636619045521,0.201053969069223,0.221893805069983,0.263406803572059,1.00064895048224,3200
"b1[9]",0.0722837003392943,0.030783817778762,0.011072315411869,0.0512151609986083,0.0728956337884865,0.0934113528477393,0.132210582504607,1.00119357740194,3000
"b1[10]",0.00381948927589894,0.0317048685887208,-0.0573962957353237,-0.0174616439592768,0.00345897462994536,0.0256822649779734,0.0667825000665794,1.0009762745475,3200
"b1[11]",-0.000492738251379313,0.0313797591306362,-0.0614628290927568,-0.0213359226228269,-0.000480494773365443,0.0205350494864535,0.0588739198281832,1.00074948028699,3200
"b1[12]",0.742064139127068,0.0277974013392415,0.690594052560611,0.724803491295896,0.742696984938116,0.759530739741883,0.794035741688851,1.0009893380246,3200
"b1[13]",0.316639508661046,0.0303304138729927,0.257801477019399,0.295659835233465,0.316403819408041,0.337246875774417,0.376095586061952,1.00065984759472,3200
"b1[14]",0.00162610545446558,0.0320877699843281,-0.0600349177089877,-0.0200413435549362,0.00200852526364714,0.0228634585159729,0.0638713625549884,1.00191109177686,1500
"b1[15]",0.0366866129687279,0.0307226905724382,-0.0224880092539533,0.015780803320091,0.03704506453611,0.0568669251518749,0.0975062055544237,1.00104856540098,3200
"b1[16]",1.66885444628764,0.0246677448273297,1.62842024275237,1.65512303422238,1.66922578331199,1.68300404399002,1.70999005863563,1.00237333473284,1100
"b1[17]",0.45304811845221,0.0280925053028318,0.399227612788824,0.434655918895768,0.45319162145776,0.472013769736027,0.506620315583799,1.00063072897045,3200
"b1[18]",-0.000342355635378279,0.0314207668845556,-0.0614643722203495,-0.0212977314504959,-0.000869864428528539,0.0209939242442614,0.0630475816660885,1.00217830204698,3200
"b1[19]",-0.000630939102451382,0.0317245344702495,-0.0642051137715661,-0.0214689319219083,-0.00067056669916042,0.0204326310588354,0.0620545653249813,1.00056889520783,3200
"b1[20]",-0.000163299901440505,0.0309072039061828,-0.0613225338576212,-0.021436497805134,0.000510458948401949,0.0204330158168197,0.0604878406188222,1.00160786659027,1900
"b2[1]",-0.0103693085653787,0.0165929235011591,-0.0457548461405164,-0.0210686655525871,-0.00925581032527508,0.00150443881257344,0.019042862131352,1.0010221081694,3200
"b2[2]",0.035863928574585,0.00145180273288526,0.0335506888748406,0.0351027109058264,0.0358876180162167,0.0366941758309034,0.0381582871853283,1.00478670584509,3200
"b2[3]",0.02623727423349,0.00168229430503217,0.0232124507721008,0.0252580645648145,0.0262717833864835,0.0273004072569298,0.0291610000386244,1.00289873263205,3200
"b2[4]",0.0496378829291976,0.00113344266385996,0.0479211881295211,0.0490622492688733,0.049642701894822,0.0502332080648109,0.0514184086720339,1.000704153952,3200
"b2[5]",0.0220519469071411,0.00352747242339444,0.0148240218681183,0.0198029124964738,0.0222497956137602,0.0244967578418403,0.0284346952118795,1.00086097564958,3200
"b2[6]",0.0374856958943265,0.00118081076407523,0.0358301891586323,0.0369632921261258,0.0375193278847833,0.0380496867631943,0.0391137879395018,1.0071851083573,3200
"b2[7]",0.00770679923602992,0.0184354623860284,-0.0314212168127214,-0.00405843779447727,0.00833125879463516,0.0207979564821037,0.0408158534507266,1.00444643204377,520
"b2[8]",0.0482371973326434,0.00167607288093575,0.0455483959964931,0.0473508054803213,0.0482584248137451,0.0491835301503748,0.0508868934965876,1.00086294341363,3200
"b2[9]",0.0326493608158236,0.00210236612220872,0.0286867374004446,0.0313941304969313,0.0327162961766247,0.0339727108851098,0.0364279894027846,1.00675019272012,3200
"b2[10]",0.0175618641695106,0.00676823392335704,0.00385391562234546,0.0131275380230587,0.0177327341930283,0.0222733784322619,0.029866625942361,1.00075236761272,3200
"b2[11]",-0.00316963370458909,0.0237662645674617,-0.0518388607793687,-0.0189361530166474,-0.00166635241204209,0.0136326952207999,0.040497745362235,1.00165631942036,1800
"b2[12]",0.0420067360587973,0.00114853900934053,0.0402559726866538,0.0414476184026477,0.0420344134794882,0.042619127043834,0.0437721987693073,1.00178096615501,3200
"b2[13]",0.0325083644810842,0.00221958885699961,0.0287364684258356,0.0312347743109699,0.032533347686563,0.0338190228350225,0.0363780634561456,1.00081143373604,3200
"b2[14]",0.0368030631932449,0.00810397965679179,0.0202657219144119,0.0316228870881731,0.0370214393394716,0.0423524366410926,0.0515952140168782,1.00243444499444,1300
"b2[15]",0.000367890281215818,0.00857330658197615,-0.0174805970919393,-0.00496486769826082,0.000849649902749475,0.00614309368668016,0.0160091294727079,1.00099224422885,3200
"b2[16]",0.0214161046930591,0.000922094090709049,0.0200015530597309,0.0209407174568406,0.0214440500980151,0.021918848438562,0.0227909044118625,1.00370087945531,3200
