"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",0.0202705022106164,0.0309880719842607,-0.0399081268728766,-0.00138284402992624,0.0210207251802545,0.0414419463242971,0.0805485142547428,1.00084279413292,3200
"b1[2]",-0.000888519147714656,0.0316762973890069,-0.0619124675049345,-0.0227111149279316,-0.00085050913346145,0.0206205481507658,0.0612405161162644,1.00142266276411,2200
"b1[3]",0.298852138247883,0.0286942321152975,0.244035221666328,0.279735546909942,0.298624479429251,0.318192887245556,0.354837885879111,1.00072602748395,3200
"b1[4]",0.00462358007053945,0.0309094935956758,-0.0565725759668356,-0.016337316636277,0.00557739748981138,0.0249275798220084,0.0648390446149406,1.00109120163531,3200
"b1[5]",1.75244635525188,0.0266661329145387,1.71561089015904,1.73966081240574,1.75243611573998,1.76621932182775,1.79095424777839,1.00128204586273,3200
"b1[6]",1.45600913331456,0.0278079156472867,1.41814404614297,1.44377293346644,1.45671103444742,1.46957709013349,1.49456650331765,1.00110794991133,3200
"b1[7]",0.0290778228778801,0.0308689871675905,-0.0318836845199156,0.00861824813567576,0.0288201644183532,0.0505743724932273,0.0878634960870666,1.00148723240618,2100
"b1[8]",1.52493086128257,0.0282585761491106,1.48828429019521,1.51274044768803,1.52520992113066,1.53827061444427,1.56524977941054,1.00061711466625,3200
"b1[9]",0.167607023679663,0.0297217451389482,0.108415012209572,0.147097127115901,0.168061765613611,0.187844349546029,0.225594603695165,1.00057595536865,3200
"b1[10]",0.00173367756931376,0.0315778932448434,-0.0615066463947763,-0.0191301876849697,0.00229702750642839,0.02327697250131,0.0622898064142035,1.00144951501386,2200
"b1[11]",0.308482374390647,0.029066762971401,0.25298636961895,0.289096621995656,0.308003458920355,0.327944681313309,0.366703580212682,1.0006644524539,3200
"b1[12]",0.00613373863895914,0.0322016447591717,-0.0550654117401989,-0.0156621633706011,0.00655661462188748,0.0280931876155188,0.0686350608878818,1.00074919144142,3200
"b1[13]",0.0233479212225241,0.0307849219047724,-0.0371372093729559,0.00252232542699906,0.0232951073082083,0.0443617602551896,0.0845230775052767,1.00146052804086,2200
"b1[14]",-0.000502347262650374,0.0309434806109735,-0.0615876707005172,-0.0208610138268682,-0.00100835322035245,0.0195978964342209,0.0607512386234144,1.00060526381191,3200
"b1[15]",0.00160092919931104,0.0319213140309952,-0.0612180864554944,-0.0198705323750756,0.00120110454033802,0.0233416645991148,0.0636107995559233,1.00058639745127,3200
"b1[16]",0.201121570305531,0.0299453526158611,0.144313336917566,0.180912837212251,0.200360206822204,0.221745806543076,0.258580278985549,1.00094414048879,3200
"b1[17]",-0.000413071584742812,0.030957983514542,-0.0592577049059223,-0.0214104797916831,-0.000499764640404025,0.0205801672337617,0.0608352950352068,1.00077819462268,3200
"b1[18]",0.0170165092347609,0.0309464466128356,-0.0447857076462808,-0.0034395960743541,0.0171423054755042,0.0380584758579654,0.0764456614390703,1.00160991526003,1900
"b1[19]",0.000972494075093493,0.031507175565907,-0.0611183132768581,-0.0202482259518788,0.00129383524715641,0.0217835856099323,0.0626260589230826,1.00197157079025,1400
"b1[20]",0.230626462072161,0.0293607514036999,0.173812122024523,0.210093179017101,0.231124331124973,0.250829200200419,0.287287955998603,1.00060829908088,3200
"b1[21]",0.0273911264833265,0.0320153403669359,-0.0364878856133539,0.00635175774251401,0.0265126895696664,0.0487442346111661,0.0903543741558674,1.00079346014329,3200
"b1[22]",0.19151285746363,0.030527916013569,0.130578527079155,0.171082177339296,0.191566313699205,0.211680235230771,0.251801061189723,1.00275723144905,900
"b1[23]",0.0402058694064126,0.0311899325432874,-0.020603037346077,0.018744309844403,0.0402992198259342,0.0614862826935812,0.100806920180828,1.001027040064,3200
"b1[24]",0.274807055093027,0.029313043936127,0.218462817503947,0.255271403571272,0.275160042823551,0.294831425751022,0.330989424080064,1.00066215514237,3200
"b1[25]",0.178255669209213,0.0298439764273575,0.118799242622,0.158015761404625,0.177702139428832,0.198184044337468,0.238158990456545,1.00169916076907,1700
"b1[26]",1.03370599742041,0.027590387842581,0.989043670193574,1.01904136218757,1.0341781606779,1.04905529598222,1.07834125261499,1.00053322697889,3200
"b1[27]",0.304491251819624,0.0291908841798823,0.246359074495436,0.284670239805126,0.30498636783511,0.324503803845508,0.35939561219131,1.00121370891922,2900
"b1[28]",0.0360911265698311,0.0306920991321701,-0.0256894233425166,0.0152618868442466,0.037307224040837,0.0564060615624964,0.0943905899516796,1.00207492199595,1300
"b1[29]",0.00224333647671684,0.0320546056176137,-0.0609886201687019,-0.019173859918281,0.00224209866813734,0.0236334996911581,0.0653531797143325,1.00177104915766,2400
"b1[30]",0.0141705751255209,0.0308451461223961,-0.045120862506598,-0.00707708177979313,0.0140593304178043,0.0348863781345163,0.0750364601552534,1.00170755128018,1700
"b1[31]",0.39295853833757,0.0289672985493042,0.336590698270483,0.375314460174229,0.393498955562467,0.411599451106603,0.446599578894984,1.00075334888565,3200
"b1[32]",0.136885993115003,0.0298590184935823,0.0753752246114752,0.117509084808829,0.137227202189398,0.156570389887788,0.195954267765071,1.00199764195786,1700
"b1[33]",0.00217846499657483,0.0320780101632946,-0.0614400141905378,-0.0189894832808199,0.00228907042965717,0.024051117583289,0.0637186926045777,1.00217964874307,1200
"b1[34]",0.00565078501430436,0.0314606947748161,-0.0549443518591528,-0.0161024918598974,0.0053920369424073,0.0267450419428815,0.067834638447733,1.00157647199599,1900
"b1[35]",0.000208722477245687,0.0313287910808174,-0.0598293982133519,-0.0216292717623836,0.000200987666913791,0.0211443697223662,0.0601817042668313,1.00068300233954,3200
"b2[1]",0.019242105614285,0.00209924639055423,0.0152066025499671,0.0178989273678667,0.0192669634529526,0.0206381164732964,0.0231485248210734,1.01870370884867,2100
"b2[2]",-0.00169448076410368,0.0314159842737536,-0.0640934020314173,-0.0219322167450564,-0.00182129196503156,0.0182376997491305,0.0622187153684457,1.00079898622861,3200
"b2[3]",0.0306316669808522,0.00134729255072384,0.0285113152473714,0.0299483608822303,0.0306743695822643,0.0313703432184704,0.0327436158648532,1.01008176727526,3200
